COLOR_GrasSurface          
N047.35.57.529 E007.32.04.574
N047.35.57.782 E007.32.04.475
N047.35.58.078 E007.32.04.334
N047.35.58.860 E007.32.03.810
N047.35.59.200 E007.32.03.513
N047.35.59.434 E007.32.03.243
N047.35.59.612 E007.32.03.087
N047.35.59.910 E007.32.02.897
N047.36.00.330 E007.32.02.687
N047.36.00.763 E007.32.02.533
N047.36.01.132 E007.32.02.357
N047.36.01.417 E007.32.02.155
N047.36.02.431 E007.32.01.366
N047.36.02.953 E007.32.00.929
N047.36.03.498 E007.32.00.415
N047.36.04.037 E007.31.59.786
N047.36.05.975 E007.31.57.331
N047.36.07.429 E007.31.55.441
N047.36.08.388 E007.31.54.233
N047.36.09.379 E007.31.52.688
N047.36.10.917 E007.31.50.997
N047.36.14.544 E007.31.47.447
N047.36.17.445 E007.31.44.545
N047.36.18.540 E007.31.43.207
N047.36.19.389 E007.31.41.954
N047.36.20.300 E007.31.40.719
N047.36.21.123 E007.31.39.331
N047.36.21.894 E007.31.37.858
N047.36.22.655 E007.31.36.234
N047.36.23.360 E007.31.34.524
N047.36.24.360 E007.31.32.543
N047.36.25.475 E007.31.31.016
N047.36.26.798 E007.31.29.250
N047.36.28.173 E007.31.27.337
N047.36.29.122 E007.31.25.749
N047.36.30.156 E007.31.23.893
N047.36.31.116 E007.31.22.359
N047.36.31.936 E007.31.21.131
N047.36.32.750 E007.31.20.016
N047.36.33.612 E007.31.18.857
N047.36.34.567 E007.31.17.643
N047.36.36.100 E007.31.15.919
N047.36.37.787 E007.31.14.400
N047.36.39.734 E007.31.12.391
N047.36.41.517 E007.31.10.847
N047.36.42.978 E007.31.09.577
N047.36.43.686 E007.31.08.733
N047.36.44.135 E007.31.07.821
N047.36.44.516 E007.31.06.697
N047.36.44.758 E007.31.05.382
N047.36.44.905 E007.31.04.367
N047.36.45.231 E007.31.03.154
N047.36.45.648 E007.31.02.257
N047.36.46.098 E007.31.01.729
N047.36.46.695 E007.31.01.344
N047.36.49.484 E007.31.00.471
N047.36.49.251 E007.30.59.124
N047.37.02.453 E007.30.49.968
N047.37.04.467 E007.30.48.518
N047.37.05.551 E007.30.47.593
N047.37.06.420 E007.30.46.766
N047.37.07.109 E007.30.46.064
N047.37.07.768 E007.30.45.326
N047.37.08.831 E007.30.44.067
N047.37.09.703 E007.30.42.899
N047.37.21.747 E007.30.26.368
N047.37.24.910 E007.30.22.037
N047.37.26.152 E007.30.22.422
N047.37.28.799 E007.30.17.916

COLOR_HardSurface4         
N047.37.04.081 E007.30.36.874
N047.37.06.831 E007.30.34.929
N047.37.06.012 E007.30.32.367
N047.37.03.253 E007.30.34.267

COLOR_HardSurface4         
N047.36.10.158 E007.31.29.497
N047.36.10.099 E007.31.27.972
N047.36.11.153 E007.31.26.109
N047.36.11.801 E007.31.25.728
N047.36.11.313 E007.31.25.652
N047.36.11.018 E007.31.25.635
N047.36.10.899 E007.31.25.636
N047.36.10.778 E007.31.25.651
N047.36.10.700 E007.31.25.671
N047.36.08.292 E007.31.27.336
N047.36.08.735 E007.31.28.788
N047.36.09.528 E007.31.29.634

COLOR_HardSurface4         
N047.36.14.253 E007.31.29.756
N047.36.14.641 E007.31.29.447
N047.36.16.598 E007.31.27.661
N047.36.16.428 E007.31.27.099
N047.36.13.929 E007.31.28.849

COLOR_HardSurface4		   
N047.36.08.962 E007.31.30.532
N047.36.10.385 E007.31.35.330
N047.36.10.591 E007.31.36.069
N047.36.10.609 E007.31.36.534
N047.36.10.460 E007.31.36.978
N047.36.07.277 E007.31.39.062
N047.36.06.997 E007.31.40.994
N047.36.05.837 E007.31.45.855
N047.36.03.872 E007.31.47.467
N047.36.04.028 E007.31.47.863
N047.36.06.199 E007.31.46.370
N047.36.06.808 E007.31.44.253
N047.36.08.105 E007.31.42.612
N047.36.08.418 E007.31.42.289
N047.36.09.027 E007.31.41.568
N047.36.08.844 E007.31.41.242
N047.36.09.787 E007.31.40.156
N047.36.09.991 E007.31.39.882
N047.36.09.957 E007.31.39.663
N047.36.09.962 E007.31.39.556
N047.36.10.004 E007.31.39.473
N047.36.10.159 E007.31.39.289
N047.36.09.967 E007.31.38.806
N047.36.11.290 E007.31.37.184
N047.36.11.565 E007.31.36.858
N047.36.11.295 E007.31.36.395
N047.36.11.947 E007.31.35.567
N047.36.11.282 E007.31.34.209
N047.36.10.988 E007.31.33.736
N047.36.10.988 E007.31.33.736
N047.36.09.048 E007.31.30.000

COLOR_HardSurface4         
N047.36.02.676 E007.31.48.638
N047.36.00.246 E007.31.50.320
N047.35.58.631 E007.31.48.847
N047.35.57.379 E007.31.44.970
N047.35.56.683 E007.31.44.307
N047.35.56.596 E007.31.45.668
N047.35.57.522 E007.31.48.749
N047.35.58.760 E007.31.52.221
N047.36.01.072 E007.31.50.626
N047.36.01.438 E007.31.51.796
N047.36.04.605 E007.31.49.553
N047.36.03.895 E007.31.47.444
N047.36.03.435 E007.31.47.668

COLOR_HardSurface4         
N047.35.56.768 E007.31.40.798
N047.35.56.154 E007.31.42.191
N047.35.54.281 E007.31.43.521
N047.35.52.506 E007.31.43.339
N047.35.51.652 E007.31.44.071
N047.35.54.629 E007.31.44.487
N047.35.56.392 E007.31.43.234
N047.35.57.866 E007.31.39.829
N047.35.57.005 E007.31.40.458

COLOR_HardSurface4         
