
COLOR_GrasSurface          
N043.32.37.395 E006.57.20.145
N043.32.37.193 E006.57.19.820
N043.32.37.168 E006.57.19.776
N043.32.37.157 E006.57.19.743
N043.32.37.156 E006.57.19.728
N043.32.37.169 E006.57.19.711
N043.32.37.190 E006.57.19.690
N043.32.37.222 E006.57.19.677
N043.32.37.261 E006.57.19.677
N043.32.37.297 E006.57.19.689
N043.32.37.329 E006.57.19.716
N043.32.37.367 E006.57.19.766
N043.32.37.482 E006.57.19.938
N043.32.37.498 E006.57.19.946
N043.32.37.523 E006.57.19.947
N043.32.37.550 E006.57.19.940
N043.32.37.630 E006.57.19.848
N043.32.36.567 E006.57.18.361

COLOR_HardSurface4
N043.32.44.039 E006.57.29.246
N043.32.42.837 E006.57.30.880
N043.32.43.853 E006.57.32.300
N043.32.43.594 E006.57.32.662
N043.32.43.706 E006.57.32.820
N043.32.43.968 E006.57.32.493
N043.32.45.267 E006.57.34.285
N043.32.46.481 E006.57.32.637
N043.32.45.035 E006.57.30.659

COLOR_RunwayGrass
 N043.32.50.017 E006.57.25.615
N043.32.49.762 E006.57.25.728
N043.32.49.583 E006.57.25.989
N043.32.49.530 E006.57.26.317
N043.32.49.603 E006.57.26.604
N043.32.54.797 E006.57.33.739
N043.32.55.078 E006.57.33.760
N043.32.55.289 E006.57.33.593
N043.32.55.416 E006.57.33.408
N043.32.55.443 E006.57.33.009
N043.32.55.337 E006.57.32.607
N043.32.50.353 E006.57.25.713

COLOR_RunwayGrass
 N043.32.44.730 E006.57.18.157
N043.32.44.440 E006.57.18.307
N043.32.44.236 E006.57.18.712
N043.32.44.249 E006.57.19.154
N043.32.48.760 E006.57.25.481
N043.32.49.128 E006.57.25.576
N043.32.49.451 E006.57.25.366
N043.32.49.542 E006.57.24.880
N043.32.49.458 E006.57.24.452
N043.32.44.975 E006.57.18.218

COLOR_RunwayGrass
 N043.32.58.007 E006.57.10.472
N043.32.58.365 E006.57.10.411
N043.32.58.634 E006.57.10.349
N043.32.58.886 E006.57.10.210
N043.32.59.245 E006.57.09.993
N043.32.59.487 E006.57.09.753
N043.32.59.757 E006.57.09.459
N043.32.59.746 E006.57.08.256
N043.32.55.470 E006.57.09.001
N043.32.55.675 E006.57.11.259
N043.32.56.532 E006.57.10.624
N043.32.57.739 E006.57.10.534						   

COLOR_HardSurface3
N043.33.08.481 E006.57.07.986
N043.33.08.473 E006.57.08.322
N043.33.08.401 E006.57.08.337
N043.33.08.374 E006.57.08.329
N043.33.07.311 E006.57.08.503
N043.33.07.284 E006.57.08.538
N043.33.07.156 E006.57.08.567
N043.33.07.116 E006.57.08.231
N043.33.02.649 E006.57.09.023
N043.33.02.682 E006.57.09.402
N043.33.01.873 E006.57.10.319
N043.33.01.803 E006.57.10.432
N043.33.01.763 E006.57.10.496
N043.33.01.715 E006.57.10.552
N043.33.01.616 E006.57.10.630
N043.33.01.445 E006.57.10.762
N043.33.01.370 E006.57.10.807
N043.33.01.287 E006.57.10.842
N043.33.00.851 E006.57.10.926
N043.33.00.806 E006.57.10.941
N043.33.00.770 E006.57.10.967
N043.33.00.734 E006.57.11.007
N043.33.00.697 E006.57.11.071
N043.33.00.282 E006.57.11.776
N043.33.00.235 E006.57.11.875
N043.33.00.224 E006.57.11.920
N043.33.00.224 E006.57.12.015
N043.33.02.731 E006.57.11.581
N043.33.02.727 E006.57.11.543
N043.33.06.393 E006.57.10.890
N043.33.06.412 E006.57.11.148
N043.33.09.806 E006.57.10.531
N043.33.09.925 E006.57.11.843
N043.33.13.149 E006.57.11.267
N043.33.12.962 E006.57.09.722
N043.33.13.136 E006.57.08.884
N043.33.13.017 E006.57.07.505
N043.33.12.463 E006.57.07.263

COLOR_HardSurface3
N043.32.42.011 E006.57.14.912
N043.32.42.467 E006.57.14.878
N043.32.42.592 E006.57.15.060
N043.32.43.974 E006.57.16.967
N043.32.44.155 E006.57.17.203
N043.32.44.214 E006.57.17.289
N043.32.45.155 E006.57.17.676
N043.32.47.158 E006.57.20.431
N043.32.47.307 E006.57.20.434
N043.32.50.075 E006.57.24.288
N043.32.50.416 E006.57.24.954
N043.32.55.038 E006.57.31.312
N043.32.56.254 E006.57.29.618
N043.32.56.291 E006.57.29.557
N043.32.56.307 E006.57.29.496
N043.32.56.309 E006.57.29.439
N043.32.56.301 E006.57.29.389
N043.32.56.277 E006.57.29.340
N043.32.56.246 E006.57.29.302
N043.32.56.224 E006.57.29.287
N043.32.55.587 E006.57.29.212
N043.32.55.511 E006.57.29.195
N043.32.55.419 E006.57.29.162
N043.32.55.319 E006.57.29.111
N043.32.55.244 E006.57.29.060
N043.32.55.195 E006.57.29.020
N043.32.55.138 E006.57.28.947
N043.32.55.035 E006.57.28.807
N043.32.53.031 E006.57.26.034
N043.32.50.936 E006.57.23.131
N043.32.47.041 E006.57.17.741
N043.32.46.835 E006.57.17.574
N043.32.45.030 E006.57.15.081
N043.32.44.634 E006.57.15.599
N043.32.44.029 E006.57.14.768
N043.32.43.955 E006.57.14.665
N043.32.43.916 E006.57.14.598
N043.32.43.902 E006.57.14.546
N043.32.53.501 E006.57.12.863
N043.32.53.585 E006.57.12.833
N043.32.53.639 E006.57.12.802
N043.32.53.696 E006.57.12.760
N043.32.53.762 E006.57.12.698
N043.32.53.831 E006.57.12.619
N043.32.53.913 E006.57.12.516
N043.32.53.971 E006.57.12.428
N043.32.54.045 E006.57.12.308
N043.32.54.137 E006.57.12.151
N043.32.54.353 E006.57.11.770
N043.32.54.393 E006.57.11.691
N043.32.54.425 E006.57.11.600
N043.32.54.450 E006.57.11.514
N043.32.54.469 E006.57.11.426
N043.32.54.481 E006.57.11.333
N043.32.54.486 E006.57.11.248
N043.32.54.485 E006.57.11.129
N043.32.54.473 E006.57.10.979
N043.32.54.456 E006.57.10.787
N043.32.54.389 E006.57.10.104
N043.32.54.254 E006.57.10.126
N043.32.54.268 E006.57.10.037
N043.32.54.288 E006.57.09.936
N043.32.54.314 E006.57.09.841
N043.32.41.736 E006.57.12.068

COLOR_HardSurface3
N043.32.56.467 E006.57.33.042
N043.32.56.501 E006.57.33.044
N043.32.57.084 E006.57.33.088
N043.32.57.155 E006.57.33.103
N043.32.57.201 E006.57.33.135
N043.32.57.221 E006.57.33.175
N043.32.57.265 E006.57.36.142
N043.32.57.278 E006.57.36.193
N043.32.57.304 E006.57.36.208
N043.32.57.335 E006.57.36.210
N043.32.58.482 E006.57.36.258
N043.32.58.543 E006.57.34.402
N043.32.57.932 E006.57.34.370
N043.32.57.925 E006.57.33.081
N043.32.57.691 E006.57.33.079
N043.32.57.699 E006.57.32.709
N043.32.57.940 E006.57.32.696
N043.32.58.064 E006.57.28.732
N043.32.57.738 E006.57.28.715
N043.32.57.746 E006.57.28.100
N043.32.58.477 E006.57.28.135
N043.32.58.515 E006.57.27.277
N043.32.57.772 E006.57.27.203
N043.32.57.773 E006.57.26.981
N043.32.57.868 E006.57.26.981
N043.32.57.913 E006.57.25.861
N043.32.57.804 E006.57.25.855
N043.32.57.820 E006.57.25.366
N043.32.57.981 E006.57.25.378
N043.32.58.013 E006.57.23.353
N043.32.57.990 E006.57.23.352
N043.32.57.995 E006.57.23.133
