COLOR_GrasSurface
N048.46.43.991 E004.10.30.325
N048.46.44.351 E004.10.30.640
N048.46.44.592 E004.10.30.972
N048.46.44.716 E004.10.31.305
N048.46.44.817 E004.10.31.782
N048.46.44.890 E004.10.32.345
N048.46.44.896 E004.10.32.950
N048.46.44.879 E004.10.33.649
N048.46.44.819 E004.10.34.504
N048.46.44.665 E004.10.35.995
N048.46.44.482 E004.10.37.475
N048.46.44.244 E004.10.39.254
N048.46.44.046 E004.10.40.748
N048.46.38.007 E004.11.26.975
N048.46.37.954 E004.11.27.104
N048.46.37.860 E004.11.27.172
N048.46.37.747 E004.11.27.147
N048.46.37.678 E004.11.27.018
N048.46.37.643 E004.11.26.849
N048.46.36.427 E004.11.19.399
N048.46.35.726 E004.11.19.678
N048.46.37.091 E004.11.28.129
N048.46.37.285 E004.11.29.345
N048.46.37.359 E004.11.30.057
N048.46.37.363 E004.11.30.775
N048.46.37.345 E004.11.31.367
N048.46.37.281 E004.11.32.085
N048.46.37.158 E004.11.33.281
N048.46.36.467 E004.11.38.496
N048.46.31.588 E004.12.15.709
N048.46.31.244 E004.12.18.189
N048.46.31.100 E004.12.19.051
N048.46.30.896 E004.12.20.151
N048.46.30.744 E004.12.20.852
N048.46.30.556 E004.12.21.460
N048.46.30.420 E004.12.21.835
N048.46.30.228 E004.12.22.226
N048.46.30.054 E004.12.22.464
N048.46.29.817 E004.12.22.649
N048.46.29.596 E004.12.22.748
N048.46.29.301 E004.12.22.819
N048.46.28.898 E004.12.22.848
N048.46.28.464 E004.12.22.830
N048.46.27.863 E004.12.22.738
N048.46.27.441 E004.12.22.637
N048.46.26.946 E004.12.22.444
N048.46.26.778 E004.12.23.711
N048.46.27.343 E004.12.23.798
N048.46.29.476 E004.12.24.449
N048.46.29.689 E004.12.24.565
N048.46.29.875 E004.12.24.761
N048.46.30.052 E004.12.25.042
N048.46.30.181 E004.12.25.440
N048.46.30.221 E004.12.25.819
N048.46.30.207 E004.12.26.142
N048.46.29.579 E004.12.31.039
N048.46.29.485 E004.12.31.748
N048.46.29.357 E004.12.32.514
N048.46.29.197 E004.12.33.194
N048.46.29.040 E004.12.33.754
N048.46.28.873 E004.12.34.352
N048.46.28.716 E004.12.34.781
N048.46.28.538 E004.12.35.156
N048.46.28.371 E004.12.35.431
N048.46.28.178 E004.12.35.582
N048.46.27.911 E004.12.35.715
N048.46.27.581 E004.12.35.806
N048.46.27.199 E004.12.35.843
N048.46.27.009 E004.12.37.243
N048.46.27.164 E004.12.37.281
N048.46.27.381 E004.12.37.329
N048.46.27.704 E004.12.37.318
N048.46.28.009 E004.12.37.260
N048.46.28.339 E004.12.37.126
N048.46.28.697 E004.12.36.888
N048.46.29.061 E004.12.36.508
N048.46.29.297 E004.12.36.172
N048.46.29.508 E004.12.35.740
N048.46.29.675 E004.12.35.345
N048.46.29.789 E004.12.34.920
N048.46.29.882 E004.12.34.391
N048.46.30.987 E004.12.25.912
N048.46.31.075 E004.12.25.638
N048.46.31.196 E004.12.25.449
N048.46.31.327 E004.12.25.340
N048.46.31.502 E004.12.25.304
N048.46.32.386 E004.12.25.359
N048.46.33.174 E004.12.25.387
N048.46.39.109 E004.12.27.170
N048.46.39.956 E004.12.27.654
N048.46.40.057 E004.12.27.750
N048.46.40.116 E004.12.27.914
N048.46.40.138 E004.12.28.094
N048.46.40.383 E004.12.26.271
N048.46.40.334 E004.12.26.462
N048.46.40.245 E004.12.26.590
N048.46.40.158 E004.12.26.664
N048.46.39.975 E004.12.26.670
N048.46.33.287 E004.12.24.667
N048.46.32.017 E004.12.23.946
N048.46.31.637 E004.12.23.719
N048.46.31.496 E004.12.23.532
N048.46.31.405 E004.12.23.283
N048.46.31.379 E004.12.23.021
N048.46.31.399 E004.12.22.750
N048.46.31.445 E004.12.22.385
N048.46.37.297 E004.11.37.923
N048.46.37.606 E004.11.35.892
N048.46.37.786 E004.11.34.876
N048.46.37.982 E004.11.34.003
N048.46.38.178 E004.11.33.366
N048.46.38.363 E004.11.32.904
N048.46.38.556 E004.11.32.544
N048.46.38.799 E004.11.32.262
N048.46.39.111 E004.11.32.035
N048.46.39.415 E004.11.31.946
N048.46.39.705 E004.11.31.951
N048.46.39.995 E004.11.32.087
N048.46.40.254 E004.11.32.260
N048.46.40.479 E004.11.32.510
N048.46.40.751 E004.11.30.203
N048.46.40.521 E004.11.30.270
N048.46.40.250 E004.11.30.286
N048.46.40.039 E004.11.30.246
N048.46.39.848 E004.11.30.125
N048.46.39.504 E004.11.29.786
N048.46.39.261 E004.11.29.507
N048.46.39.101 E004.11.29.264
N048.46.38.965 E004.11.28.940
N048.46.38.873 E004.11.28.462
N048.46.38.817 E004.11.27.755
N048.46.38.829 E004.11.26.811
N048.46.38.956 E004.11.25.305
N048.46.39.329 E004.11.22.527
N048.46.39.660 E004.11.20.411
N048.46.39.888 E004.11.19.060
N048.46.40.019 E004.11.18.373
N048.46.40.186 E004.11.17.743
N048.46.40.364 E004.11.17.278
N048.46.40.533 E004.11.16.886
N048.46.40.733 E004.11.16.555
N048.46.40.928 E004.11.16.320
N048.46.41.124 E004.11.16.186
N048.46.41.383 E004.11.16.074
N048.46.41.651 E004.11.16.043
N048.46.41.878 E004.11.16.078
N048.46.42.110 E004.11.16.190
N048.46.42.316 E004.11.16.324
N048.46.42.611 E004.11.14.169
N048.46.42.388 E004.11.14.198
N048.46.42.173 E004.11.14.167
N048.46.41.934 E004.11.14.066
N048.46.41.739 E004.11.13.929
N048.46.41.513 E004.11.13.692
N048.46.41.333 E004.11.13.383
N048.46.41.154 E004.11.13.004
N048.46.41.056 E004.11.12.626
N048.46.41.012 E004.11.12.185
N048.46.41.007 E004.11.11.333
N048.46.41.032 E004.11.10.489
N048.46.41.067 E004.11.09.813
N048.46.41.143 E004.11.09.008
N048.46.41.236 E004.11.08.236
N048.46.41.799 E004.11.03.644
N048.46.42.267 E004.11.00.091
N048.46.42.575 E004.10.57.860
N048.46.42.709 E004.10.57.237
N048.46.43.038 E004.10.55.847
N048.46.43.196 E004.10.55.411
N048.46.43.443 E004.10.55.030
N048.46.43.708 E004.10.54.747
N048.46.43.983 E004.10.54.578
N048.46.44.211 E004.10.54.493
N048.46.44.434 E004.10.54.472
N048.46.44.672 E004.10.54.521
N048.46.45.128 E004.10.54.634
N048.46.45.363 E004.10.52.865
N048.46.44.966 E004.10.52.882
N048.46.44.755 E004.10.52.820
N048.46.44.510 E004.10.52.665
N048.46.44.264 E004.10.52.438
N048.46.44.066 E004.10.52.120
N048.46.43.916 E004.10.51.783
N048.46.43.790 E004.10.51.383
N048.46.43.730 E004.10.50.974
N048.46.43.724 E004.10.50.246
N048.46.43.736 E004.10.49.346
N048.46.43.811 E004.10.48.337
N048.46.43.941 E004.10.47.315
N048.46.44.178 E004.10.46.161
N048.46.44.764 E004.10.43.626
N048.46.44.937 E004.10.43.019
N048.46.45.102 E004.10.42.809
N048.46.45.260 E004.10.42.730
N048.46.45.444 E004.10.42.759
N048.46.45.609 E004.10.42.869
N048.46.45.819 E004.10.43.209
N048.46.46.076 E004.10.43.808
N048.46.46.405 E004.10.44.657
N048.46.47.045 E004.10.44.083
N048.46.46.330 E004.10.42.163
N048.46.45.639 E004.10.40.061
N048.46.45.410 E004.10.39.166
N048.46.45.334 E004.10.38.579
N048.46.45.334 E004.10.37.770
N048.46.45.378 E004.10.36.885
N048.46.45.538 E004.10.35.406
N048.46.45.829 E004.10.32.983
N048.46.45.871 E004.10.32.421
N048.46.45.858 E004.10.31.871
N048.46.45.804 E004.10.31.404
N048.46.45.707 E004.10.30.957
N048.46.45.555 E004.10.30.484
N048.46.45.385 E004.10.30.104
N048.46.45.131 E004.10.29.690
N048.46.44.866 E004.10.29.359
N048.46.44.570 E004.10.29.075
N048.46.44.184 E004.10.28.839
N048.46.43.771 E004.10.28.697
N048.46.43.299 E004.10.28.553
N048.46.42.384 E004.10.28.216
N048.46.41.914 E004.10.28.028
N048.46.41.785 E004.10.29.365

COLOR_RunwayConcrete
N048.46.27.027 E004.12.37.246
N048.46.27.216 E004.12.35.851
N048.46.26.867 E004.12.35.828
N048.46.26.443 E004.12.35.771
N048.46.26.000 E004.12.35.696
N048.46.25.679 E004.12.35.613
N048.46.25.092 E004.12.35.374
N048.46.24.386 E004.12.34.999
N048.46.23.918 E004.12.34.650
N048.46.23.686 E004.12.34.346
N048.46.23.505 E004.12.33.944
N048.46.23.407 E004.12.33.490
N048.46.23.366 E004.12.33.076
N048.46.23.373 E004.12.32.702
N048.46.24.337 E004.12.25.391
N048.46.24.370 E004.12.25.154
N048.46.24.509 E004.12.24.731
N048.46.24.702 E004.12.24.346
N048.46.25.028 E004.12.23.959
N048.46.25.352 E004.12.23.716
N048.46.25.615 E004.12.23.631
N048.46.25.931 E004.12.23.625
N048.46.26.795 E004.12.23.710
N048.46.26.954 E004.12.22.452
N048.46.26.064 E004.12.21.974
N048.46.25.645 E004.12.21.644
N048.46.25.390 E004.12.21.306
N048.46.25.211 E004.12.20.861
N048.46.25.119 E004.12.20.392
N048.46.25.086 E004.12.19.963
N048.46.25.108 E004.12.19.426
N048.46.33.923 E004.11.12.215
N048.46.33.968 E004.11.12.068
N048.46.34.049 E004.11.11.963
N048.46.34.170 E004.11.11.969
N048.46.34.247 E004.11.12.086
N048.46.34.316 E004.11.12.351
N048.46.35.473 E004.11.18.109
N048.46.35.735 E004.11.19.685
N048.46.36.426 E004.11.19.428
N048.46.35.701 E004.11.14.904
N048.46.35.200 E004.11.11.654
N048.46.35.041 E004.11.10.191
N048.46.34.958 E004.11.08.843
N048.46.34.927 E004.11.07.620
N048.46.34.930 E004.11.06.467
N048.46.34.952 E004.11.05.549
N048.46.34.996 E004.11.04.690
N048.46.35.057 E004.11.03.907
N048.46.35.225 E004.11.02.429
N048.46.39.351 E004.10.30.993
N048.46.39.391 E004.10.30.746
N048.46.39.538 E004.10.30.211
N048.46.39.779 E004.10.29.769
N048.46.39.986 E004.10.29.547
N048.46.40.256 E004.10.29.415
N048.46.40.569 E004.10.29.332
N048.46.40.966 E004.10.29.298
N048.46.41.389 E004.10.29.309
N048.46.41.794 E004.10.29.366
N048.46.41.956 E004.10.28.057
N048.46.41.003 E004.10.27.529
N048.46.40.615 E004.10.27.183
N048.46.40.362 E004.10.26.844
N048.46.40.193 E004.10.26.459
N048.46.40.103 E004.10.25.985
N048.46.40.073 E004.10.25.615
N048.46.40.109 E004.10.25.131
N048.46.46.576 E004.09.35.883
N048.46.46.635 E004.09.35.557
N048.46.46.721 E004.09.35.273
N048.46.46.838 E004.09.35.023
N048.46.48.202 E004.09.32.323
N048.46.48.169 E004.09.31.993
N048.46.48.098 E004.09.31.644
N048.46.47.961 E004.09.31.280
N048.46.47.802 E004.09.31.009
N048.46.47.611 E004.09.30.786
N048.46.47.282 E004.09.30.542
N048.46.45.832 E004.09.30.106
N048.46.21.515 E004.12.35.617

COLOR_Building
N048.46.51.067 E004.11.23.066
N048.46.51.488 E004.11.19.878
N048.46.49.418 E004.11.19.249
N048.46.48.990 E004.11.22.435

COLOR_Building
N048.46.49.100 E004.11.27.129
N048.46.49.232 E004.11.25.400
N048.46.48.541 E004.11.25.258
N048.46.48.318 E004.11.27.194

COLOR_Building
N048.46.48.307 E004.11.28.125
N048.46.48.147 E004.11.28.619
N048.46.49.795 E004.11.29.988
N048.46.49.930 E004.11.28.985
N048.46.48.798 E004.11.28.353
N048.46.48.848 E004.11.27.966
N048.46.50.031 E004.11.28.027
N048.46.50.171 E004.11.27.016
N048.46.48.317 E004.11.27.342
N048.46.48.342 E004.11.27.867

COLOR_Building
N048.46.49.746 E004.11.28.046
N048.46.49.448 E004.11.27.956
N048.46.49.363 E004.11.28.695
N048.46.49.646 E004.11.28.725
N048.46.49.666 E004.11.28.802
N048.46.49.756 E004.11.28.849
N048.46.49.851 E004.11.28.872
N048.46.49.898 E004.11.28.815
N048.46.49.981 E004.11.28.669
N048.46.50.023 E004.11.28.471
N048.46.50.015 E004.11.28.269
N048.46.49.978 E004.11.28.119
N048.46.49.937 E004.11.28.062
N048.46.49.797 E004.11.28.027

COLOR_Building
N048.46.48.623 E004.11.30.364
N048.46.48.821 E004.11.29.252
N048.46.48.132 E004.11.28.747
N048.46.47.972 E004.11.30.101

COLOR_Building
N048.46.49.361 E004.11.36.024
N048.46.49.790 E004.11.32.772
N048.46.49.313 E004.11.32.618
N048.46.49.284 E004.11.32.757
N048.46.47.582 E004.11.32.237
N048.46.47.169 E004.11.35.360

COLOR_Building
N048.46.49.269 E004.11.42.266
N048.46.49.834 E004.11.37.927
N048.46.47.556 E004.11.37.240
N048.46.47.613 E004.11.36.781
N048.46.47.110 E004.11.36.633
N048.46.47.053 E004.11.37.084
N048.46.46.819 E004.11.37.006
N048.46.46.230 E004.11.41.337

COLOR_Building
N048.46.43.494 E004.12.29.313
N048.46.43.772 E004.12.27.000
N048.46.42.067 E004.12.26.475
N048.46.41.770 E004.12.28.795

COLOR_Stopbar
N048.46.41.900 E004.10.28.017
N048.46.41.742 E004.10.29.364
N048.46.41.817 E004.10.29.378
N048.46.41.979 E004.10.28.050

COLOR_Stopbar
N048.46.35.730 E004.11.19.712
N048.46.36.433 E004.11.19.444
N048.46.36.419 E004.11.19.328
N048.46.35.713 E004.11.19.596

COLOR_Stopbar
N048.46.26.713 E004.12.23.716
N048.46.26.795 E004.12.23.720
N048.46.26.970 E004.12.22.450
N048.46.26.893 E004.12.22.411

COLOR_Stopbar
N048.46.26.953 E004.12.37.233
N048.46.27.032 E004.12.37.251
N048.46.27.225 E004.12.35.835
N048.46.27.128 E004.12.35.835

COLOR_TaxiwayOrange
N048.46.43.636 E004.10.30.065
N048.46.43.711 E004.10.30.111
N048.46.43.887 E004.10.28.728
N048.46.43.799 E004.10.28.698

