COLOR_GrasSurface
N045.13.09.509 E005.51.09.616
N045.13.09.385 E005.51.09.732

COLOR_Building
N045.13.08.198 E005.51.09.000
N045.13.07.793 E005.51.08.440
N045.13.07.630 E005.51.08.691
N045.13.08.041 E005.51.09.237

COLOR_Building
N045.13.08.255 E005.51.09.472
N045.13.08.103 E005.51.09.248
N045.13.08.036 E005.51.09.359
N045.13.08.180 E005.51.09.584

COLOR_Building
N045.13.04.455 E005.51.06.658
N045.13.05.785 E005.51.08.450
N045.13.05.969 E005.51.08.125
N045.13.05.877 E005.51.07.951
N045.13.06.069 E005.51.07.547
N045.13.05.749 E005.51.07.100
N045.13.05.640 E005.51.07.224
N045.13.04.813 E005.51.06.074

COLOR_Building
N045.13.08.395 E005.51.11.073
N045.13.07.526 E005.51.09.884
N045.13.07.081 E005.51.10.524
N045.13.07.960 E005.51.11.681

COLOR_Building
N045.13.07.417 E005.51.09.901
N045.13.07.022 E005.51.09.322
N045.13.07.069 E005.51.09.232
N045.13.06.940 E005.51.09.109
N045.13.06.823 E005.51.09.253
N045.13.06.761 E005.51.09.431
N045.13.07.253 E005.51.10.145

COLOR_Building
N045.13.06.547 E005.51.09.811
N045.13.06.738 E005.51.09.519
N045.13.06.592 E005.51.09.312
N045.13.06.398 E005.51.09.612

COLOR_Building
N045.13.06.322 E005.51.07.899
N045.13.06.377 E005.51.07.772
N045.13.06.236 E005.51.07.586
N045.13.06.165 E005.51.07.686

COLOR_Building
N045.13.06.457 E005.51.08.084
N045.13.06.542 E005.51.07.989
N045.13.06.399 E005.51.07.793
N045.13.06.333 E005.51.07.917

COLOR_Building
N045.13.06.638 E005.51.08.350
N045.13.06.722 E005.51.08.230
N045.13.06.564 E005.51.08.040
N045.13.06.501 E005.51.08.155

COLOR_Building
N045.13.06.139 E005.51.07.988
N045.13.06.195 E005.51.07.880
N045.13.06.070 E005.51.07.737
N045.13.06.018 E005.51.07.886

COLOR_Building
N045.13.06.534 E005.51.08.540
N045.13.06.605 E005.51.08.427
N045.13.06.272 E005.51.07.973
N045.13.06.200 E005.51.08.080

COLOR_Building
N045.13.06.420 E005.51.08.682
N045.13.06.503 E005.51.08.563
N045.13.06.188 E005.51.08.137
N045.13.06.101 E005.51.08.241

COLOR_Building
N045.13.06.551 E005.51.08.886
N045.13.06.749 E005.51.08.580
N045.13.06.631 E005.51.08.433
N045.13.06.432 E005.51.08.726

COLOR_Building
N045.12.58.213 E005.50.31.934
N045.12.58.144 E005.50.32.018
N045.12.58.235 E005.50.32.165
N045.12.58.299 E005.50.32.083

COLOR_Building
N045.12.58.057 E005.50.31.740
N045.12.58.009 E005.50.31.789
N045.12.58.050 E005.50.31.876
N045.12.58.104 E005.50.31.819

COLOR_Building
N045.13.09.803 E005.50.39.079
N045.13.09.802 E005.50.38.821
N045.13.09.728 E005.50.38.819
N045.13.09.716 E005.50.39.069

COLOR_Stopbar
N045.12.54.080 E005.50.42.319
N045.12.54.310 E005.50.42.651
N045.12.54.343 E005.50.42.603
N045.12.54.113 E005.50.42.270

COLOR_Stopbar
N045.12.58.304 E005.50.47.902
N045.12.58.060 E005.50.47.608
N045.12.58.028 E005.50.47.653
N045.12.58.268 E005.50.47.952

COLOR_Stopbar
N045.13.04.517 E005.50.56.365
N045.13.04.268 E005.50.56.015
N045.13.04.233 E005.50.56.064
N045.13.04.478 E005.50.56.416

COLOR_Stopbar
N045.13.09.504 E005.51.03.050
N045.13.09.263 E005.51.02.716
N045.13.09.232 E005.51.02.760
N045.13.09.473 E005.51.03.087

COLOR_Stopbar
N045.13.14.733 E005.51.10.324
N045.13.14.539 E005.51.10.008
N045.13.14.500 E005.51.10.035
N045.13.14.693 E005.51.10.361
