COLOR_GrasSurface         
N043.36.48.026 E001.21.16.278
N043.36.47.937 E001.21.16.315
N043.36.47.595 E001.21.17.191
N043.36.47.384 E001.21.17.763
N043.36.47.188 E001.21.18.325
N043.36.46.982 E001.21.19.016
N043.36.46.708 E001.21.20.066
N043.36.46.394 E001.21.21.350
N043.36.46.273 E001.21.21.683
N043.36.46.200 E001.21.21.785
N043.36.46.137 E001.21.22.039
N043.36.45.885 E001.21.22.138
N043.36.45.678 E001.21.22.098
N043.36.43.810 E001.21.20.826
N043.36.41.599 E001.21.19.333
N043.36.40.362 E001.21.19.017
N043.36.39.686 E001.21.18.843
N043.36.36.588 E001.21.18.039
N043.36.34.743 E001.21.17.775
N043.36.34.057 E001.21.19.051
N043.36.33.919 E001.21.20.604
N043.36.32.946 E001.21.45.162
N043.36.32.540 E001.21.52.898
N043.36.32.431 E001.22.01.628
N043.36.32.423 E001.22.05.142
N043.36.32.479 E001.22.06.692
N043.36.32.624 E001.22.08.147
N043.36.32.896 E001.22.09.616
N043.36.33.283 E001.22.11.053
N043.36.33.778 E001.22.12.415
N043.36.34.760 E001.22.14.653
N043.36.35.798 E001.22.17.076
N043.36.36.099 E001.22.17.783
N043.36.36.218 E001.22.18.231
N043.36.36.430 E001.22.18.943
N043.36.36.437 E001.22.18.949
N043.36.36.657 E001.22.19.456
N043.36.36.875 E001.22.19.696
N043.36.37.169 E001.22.19.909
N043.36.38.246 E001.22.20.218
N043.36.39.949 E001.22.20.586
N043.36.39.991 E001.22.19.711
N043.36.40.803 E001.22.19.798
N043.36.40.866 E001.22.18.871
N043.36.46.230 E001.22.19.401
N043.36.45.089 E001.22.24.473
N043.36.44.824 E001.22.25.429
N043.36.45.192 E001.22.40.847
N043.36.44.805 E001.22.43.154
N043.36.44.577 E001.22.43.640
N043.36.44.960 E001.22.44.629
N043.36.45.380 E001.22.46.788
N043.36.46.320 E001.22.51.623
N043.36.46.833 E001.22.54.271
N043.36.46.406 E001.22.55.442
N043.36.45.879 E001.22.56.809
N043.36.45.450 E001.22.58.032
N043.36.45.152 E001.22.59.014
N043.36.44.891 E001.22.59.977
N043.36.44.699 E001.23.00.949
N043.36.44.824 E001.23.02.036
N043.36.45.198 E001.23.03.023
N043.36.45.805 E001.23.04.174
N043.36.46.423 E001.23.05.320
N043.36.47.108 E001.23.06.475
N043.36.47.884 E001.23.07.644
N043.36.49.149 E001.23.09.412
N043.36.50.051 E001.23.10.656
N043.36.50.865 E001.23.11.555
N043.36.51.230 E001.23.11.950
N043.36.53.354 E001.23.13.491
N043.36.54.081 E001.23.14.009
N043.36.54.554 E001.23.14.163
N043.36.55.631 E001.23.14.499
N043.36.56.451 E001.23.14.775
N043.36.57.751 E001.23.15.337
N043.36.59.069 E001.23.15.987
N043.37.00.097 E001.23.16.496
N043.37.01.280 E001.23.17.075
N043.37.01.301 E001.23.16.979
N043.37.01.907 E001.23.17.302
N043.37.02.416 E001.23.17.552
N043.37.03.315 E001.23.18.028
N043.37.03.384 E001.23.17.976
N043.37.05.559 E001.23.19.207
N043.37.06.432 E001.23.19.757
N043.37.07.000 E001.23.20.030
N043.37.07.405 E001.23.20.222
N043.37.07.440 E001.23.20.302
N043.37.08.516 E001.23.20.655
N043.37.09.432 E001.23.20.904
