N044.10.33.131 E000.35.29.524 N044.10.33.205 E000.35.29.615 COLOR_Taxiway ; Taxiway-ME
N044.10.33.205 E000.35.29.615 N044.10.33.270 E000.35.29.738 COLOR_Taxiway ; Taxiway-ME
N044.10.33.270 E000.35.29.738 N044.10.33.321 E000.35.29.841 COLOR_Taxiway ; Taxiway-ME
N044.10.33.321 E000.35.29.841 N044.10.33.358 E000.35.30.003 COLOR_Taxiway ; Taxiway-ME
N044.10.33.358 E000.35.30.003 N044.10.33.390 E000.35.30.171 COLOR_Taxiway ; Taxiway-ME
N044.10.33.390 E000.35.30.171 N044.10.33.404 E000.35.30.319 COLOR_Taxiway ; Taxiway-ME
N044.10.33.404 E000.35.30.319 N044.10.33.400 E000.35.30.526 COLOR_Taxiway ; Taxiway-ME
N044.10.33.400 E000.35.30.526 N044.10.33.358 E000.35.30.694 COLOR_Taxiway ; Taxiway-ME
N044.10.33.358 E000.35.30.694 N044.10.32.616 E000.35.33.246 COLOR_Taxiway ; Taxiway-ME
N044.10.32.616 E000.35.33.246 N044.10.30.516 E000.35.40.399 COLOR_Taxiway ; Taxiway-ME
N044.10.30.516 E000.35.40.399 N044.10.29.170 E000.35.45.035 COLOR_Taxiway ; Taxiway-ME
N044.10.29.170 E000.35.45.035 N044.10.29.090 E000.35.45.309 COLOR_Taxiway ; Taxiway-ME
N044.10.29.090 E000.35.45.309 N044.10.29.019 E000.35.45.436 COLOR_Taxiway ; Taxiway-ME
N044.10.29.019 E000.35.45.436 N044.10.28.923 E000.35.45.542 COLOR_Taxiway ; Taxiway-ME
N044.10.28.923 E000.35.45.542 N044.10.28.802 E000.35.45.696 COLOR_Taxiway ; Taxiway-ME
N044.10.28.802 E000.35.45.696 N044.10.28.701 E000.35.45.788 COLOR_Taxiway ; Taxiway-ME
N044.10.28.701 E000.35.45.788 N044.10.28.575 E000.35.45.865 COLOR_Taxiway ; Taxiway-ME
N044.10.28.575 E000.35.45.865 N044.10.28.429 E000.35.45.893 COLOR_Taxiway ; Taxiway-ME
N044.10.28.429 E000.35.45.893 N044.10.28.308 E000.35.45.914 COLOR_Taxiway ; Taxiway-ME
N044.10.28.308 E000.35.45.914 N044.10.28.141 E000.35.45.914 COLOR_Taxiway ; Taxiway-ME
N044.10.28.141 E000.35.45.914 N044.10.28.031 E000.35.45.882 COLOR_Taxiway ; Taxiway-ME
N044.10.28.031 E000.35.45.882 N044.10.27.949 E000.35.45.841 COLOR_Taxiway ; Taxiway-ME
N044.10.27.949 E000.35.45.841 N044.10.25.159 E000.35.44.284 COLOR_Taxiway ; Taxiway-ME
N044.10.25.159 E000.35.44.284 N044.10.25.072 E000.35.44.237 COLOR_Taxiway ; Taxiway-ME
N044.10.25.072 E000.35.44.237 N044.10.24.997 E000.35.44.178 COLOR_Taxiway ; Taxiway-ME
N044.10.24.997 E000.35.44.178 N044.10.24.922 E000.35.44.124 COLOR_Taxiway ; Taxiway-ME
N044.10.24.922 E000.35.44.124 N044.10.24.866 E000.35.44.058 COLOR_Taxiway ; Taxiway-ME
N044.10.24.866 E000.35.44.058 N044.10.24.799 E000.35.43.973 COLOR_Taxiway ; Taxiway-ME
N044.10.24.799 E000.35.43.973 N044.10.24.744 E000.35.43.888 COLOR_Taxiway ; Taxiway-ME
N044.10.24.744 E000.35.43.888 N044.10.24.702 E000.35.43.783 COLOR_Taxiway ; Taxiway-ME
N044.10.24.702 E000.35.43.783 N044.10.24.660 E000.35.43.682 COLOR_Taxiway ; Taxiway-ME
N044.10.24.660 E000.35.43.682 N044.10.24.629 E000.35.43.566 COLOR_Taxiway ; Taxiway-ME
N044.10.24.629 E000.35.43.566 N044.10.24.607 E000.35.43.476 COLOR_Taxiway ; Taxiway-ME
N044.10.24.607 E000.35.43.476 N044.10.24.588 E000.35.43.356 COLOR_Taxiway ; Taxiway-ME
N044.10.24.588 E000.35.43.356 N044.10.24.579 E000.35.43.201 COLOR_Taxiway ; Taxiway-ME
N044.10.24.579 E000.35.43.201 N044.10.24.577 E000.35.43.089 COLOR_Taxiway ; Taxiway-ME
N044.10.24.577 E000.35.43.089 N044.10.24.585 E000.35.42.996 COLOR_Taxiway ; Taxiway-ME
N044.10.36.034 E000.35.30.685 N044.10.36.159 E000.35.30.697 COLOR_ApronSurface ; ApronSurface
N044.10.36.159 E000.35.30.697 N044.10.36.226 E000.35.30.681 COLOR_ApronSurface ; ApronSurface
N044.10.36.226 E000.35.30.681 N044.10.36.279 E000.35.30.662 COLOR_ApronSurface ; ApronSurface
N044.10.36.279 E000.35.30.662 N044.10.36.337 E000.35.30.635 COLOR_ApronSurface ; ApronSurface
N044.10.36.337 E000.35.30.635 N044.10.36.387 E000.35.30.608 COLOR_ApronSurface ; ApronSurface
N044.10.36.387 E000.35.30.608 N044.10.36.440 E000.35.30.550 COLOR_ApronSurface ; ApronSurface
N044.10.36.440 E000.35.30.550 N044.10.36.490 E000.35.30.480 COLOR_ApronSurface ; ApronSurface
N044.10.36.490 E000.35.30.480 N044.10.36.659 E000.35.30.178 COLOR_ApronSurface ; ApronSurface
N044.10.36.659 E000.35.30.178 N044.10.36.795 E000.35.30.348 COLOR_ApronSurface ; ApronSurface
N044.10.36.795 E000.35.30.348 N044.10.36.798 E000.35.30.426 COLOR_ApronSurface ; ApronSurface
N044.10.36.798 E000.35.30.426 N044.10.37.859 E000.35.31.448 COLOR_ApronSurface ; ApronSurface
N044.10.37.859 E000.35.31.448 N044.10.37.920 E000.35.31.336 COLOR_ApronSurface ; ApronSurface
N044.10.37.920 E000.35.31.336 N044.10.38.657 E000.35.31.997 COLOR_ApronSurface ; ApronSurface
N044.10.38.657 E000.35.31.997 N044.10.38.597 E000.35.32.166 COLOR_ApronSurface ; ApronSurface
N044.10.38.597 E000.35.32.166 N044.10.39.708 E000.35.33.223 COLOR_ApronSurface ; ApronSurface
N044.10.39.708 E000.35.33.223 N044.10.39.799 E000.35.33.124 COLOR_ApronSurface ; ApronSurface
N044.10.39.799 E000.35.33.124 N044.10.39.950 E000.35.33.293 COLOR_ApronSurface ; ApronSurface
N044.10.39.950 E000.35.33.293 N044.10.38.910 E000.35.35.462 COLOR_ApronSurface ; ApronSurface
N044.10.38.910 E000.35.35.462 N044.10.36.193 E000.35.32.981 COLOR_ApronSurface ; ApronSurface
N044.10.36.193 E000.35.32.981 N044.10.36.135 E000.35.32.900 COLOR_ApronSurface ; ApronSurface
N044.10.36.135 E000.35.32.900 N044.10.36.075 E000.35.32.867 COLOR_ApronSurface ; ApronSurface
N044.10.36.075 E000.35.32.867 N044.10.36.026 E000.35.32.917 COLOR_ApronSurface ; ApronSurface
N044.10.36.026 E000.35.32.917 N044.10.35.986 E000.35.33.012 COLOR_ApronSurface ; ApronSurface
N044.10.35.986 E000.35.33.012 N044.10.35.749 E000.35.33.763 COLOR_ApronSurface ; ApronSurface
N044.10.35.749 E000.35.33.763 N044.10.35.745 E000.35.33.841 COLOR_ApronSurface ; ApronSurface
N044.10.35.745 E000.35.33.841 N044.10.35.842 E000.35.33.925 COLOR_ApronSurface ; ApronSurface
N044.10.35.842 E000.35.33.925 N044.10.36.476 E000.35.34.300 COLOR_ApronSurface ; ApronSurface
N044.10.36.476 E000.35.34.300 N044.10.36.183 E000.35.35.325 COLOR_ApronSurface ; ApronSurface
N044.10.36.183 E000.35.35.325 N044.10.36.063 E000.35.35.252 COLOR_ApronSurface ; ApronSurface
N044.10.36.063 E000.35.35.252 N044.10.36.211 E000.35.34.743 COLOR_ApronSurface ; ApronSurface
N044.10.36.211 E000.35.34.743 N044.10.35.846 E000.35.34.524 COLOR_ApronSurface ; ApronSurface
N044.10.35.846 E000.35.34.524 N044.10.35.405 E000.35.35.913 COLOR_ApronSurface ; ApronSurface
N044.10.35.405 E000.35.35.913 N044.10.35.289 E000.35.35.839 COLOR_ApronSurface ; ApronSurface
N044.10.35.289 E000.35.35.839 N044.10.35.193 E000.35.35.847 COLOR_ApronSurface ; ApronSurface
N044.10.35.193 E000.35.35.847 N044.10.35.119 E000.35.35.913 COLOR_ApronSurface ; ApronSurface
N044.10.35.119 E000.35.35.913 N044.10.34.962 E000.35.36.419 COLOR_ApronSurface ; ApronSurface
N044.10.34.962 E000.35.36.419 N044.10.34.950 E000.35.36.493 COLOR_ApronSurface ; ApronSurface
N044.10.34.950 E000.35.36.493 N044.10.34.962 E000.35.36.562 COLOR_ApronSurface ; ApronSurface
N044.10.34.962 E000.35.36.562 N044.10.34.988 E000.35.36.611 COLOR_ApronSurface ; ApronSurface
N044.10.34.988 E000.35.36.611 N044.10.35.041 E000.35.36.648 COLOR_ApronSurface ; ApronSurface
N044.10.35.041 E000.35.36.648 N044.10.35.079 E000.35.36.681 COLOR_ApronSurface ; ApronSurface
N044.10.35.079 E000.35.36.681 N044.10.34.983 E000.35.36.984 COLOR_ApronSurface ; ApronSurface
N044.10.34.983 E000.35.36.984 N044.10.35.015 E000.35.37.082 COLOR_ApronSurface ; ApronSurface
N044.10.35.015 E000.35.37.082 N044.10.34.939 E000.35.37.352 COLOR_ApronSurface ; ApronSurface
N044.10.34.939 E000.35.37.352 N044.10.34.839 E000.35.37.294 COLOR_ApronSurface ; ApronSurface
N044.10.34.839 E000.35.37.294 N044.10.34.777 E000.35.37.266 COLOR_ApronSurface ; ApronSurface
N044.10.34.777 E000.35.37.266 N044.10.34.730 E000.35.37.274 COLOR_ApronSurface ; ApronSurface
N044.10.34.730 E000.35.37.274 N044.10.34.695 E000.35.37.327 COLOR_ApronSurface ; ApronSurface
N044.10.34.695 E000.35.37.327 N044.10.34.666 E000.35.37.409 COLOR_ApronSurface ; ApronSurface
N044.10.34.666 E000.35.37.409 N044.10.34.410 E000.35.38.239 COLOR_ApronSurface ; ApronSurface
N044.10.34.410 E000.35.38.239 N044.10.34.446 E000.35.38.277 COLOR_ApronSurface ; ApronSurface
N044.10.34.446 E000.35.38.277 N044.10.34.486 E000.35.38.311 COLOR_ApronSurface ; ApronSurface
N044.10.34.486 E000.35.38.311 N044.10.34.467 E000.35.38.341 COLOR_ApronSurface ; ApronSurface
N044.10.34.467 E000.35.38.341 N044.10.34.432 E000.35.38.376 COLOR_ApronSurface ; ApronSurface
N044.10.34.432 E000.35.38.376 N044.10.34.364 E000.35.38.584 COLOR_ApronSurface ; ApronSurface
N044.10.34.364 E000.35.38.584 N044.10.34.318 E000.35.38.561 COLOR_ApronSurface ; ApronSurface
N044.10.34.318 E000.35.38.561 N044.10.34.185 E000.35.39.034 COLOR_ApronSurface ; ApronSurface
N044.10.34.185 E000.35.39.034 N044.10.34.185 E000.35.39.072 COLOR_ApronSurface ; ApronSurface
N044.10.34.185 E000.35.39.072 N044.10.34.212 E000.35.39.087 COLOR_ApronSurface ; ApronSurface
N044.10.34.212 E000.35.39.087 N044.10.34.378 E000.35.39.174 COLOR_ApronSurface ; ApronSurface
N044.10.34.378 E000.35.39.174 N044.10.34.190 E000.35.39.810 COLOR_ApronSurface ; ApronSurface
N044.10.34.190 E000.35.39.810 N044.10.33.979 E000.35.39.690 COLOR_ApronSurface ; ApronSurface
N044.10.33.979 E000.35.39.690 N044.10.33.648 E000.35.40.835 COLOR_ApronSurface ; ApronSurface
N044.10.33.648 E000.35.40.835 N044.10.33.565 E000.35.40.794 COLOR_ApronSurface ; ApronSurface
N044.10.33.565 E000.35.40.794 N044.10.33.397 E000.35.41.344 COLOR_ApronSurface ; ApronSurface
N044.10.33.397 E000.35.41.344 N044.10.33.487 E000.35.41.403 COLOR_ApronSurface ; ApronSurface
N044.10.33.487 E000.35.41.403 N044.10.32.984 E000.35.43.103 COLOR_ApronSurface ; ApronSurface
N044.10.32.984 E000.35.43.103 N044.10.32.619 E000.35.44.387 COLOR_ApronSurface ; ApronSurface
N044.10.32.619 E000.35.44.387 N044.10.33.226 E000.35.44.769 COLOR_ApronSurface ; ApronSurface
N044.10.33.226 E000.35.44.769 N044.10.33.074 E000.35.45.298 COLOR_ApronSurface ; ApronSurface
N044.10.33.074 E000.35.45.298 N044.10.33.888 E000.35.45.785 COLOR_ApronSurface ; ApronSurface
N044.10.33.888 E000.35.45.785 N044.10.33.810 E000.35.46.022 COLOR_ApronSurface ; ApronSurface
N044.10.33.810 E000.35.46.022 N044.10.35.354 E000.35.46.917 COLOR_ApronSurface ; ApronSurface
N044.10.35.354 E000.35.46.917 N044.10.35.432 E000.35.46.643 COLOR_ApronSurface ; ApronSurface
N044.10.35.432 E000.35.46.643 N044.10.36.662 E000.35.47.355 COLOR_ApronSurface ; ApronSurface
N044.10.36.662 E000.35.47.355 N044.10.36.728 E000.35.47.154 COLOR_ApronSurface ; ApronSurface
N044.10.36.728 E000.35.47.154 N044.10.37.068 E000.35.47.355 COLOR_ApronSurface ; ApronSurface
N044.10.37.068 E000.35.47.355 N044.10.36.859 E000.35.48.176 COLOR_ApronSurface ; ApronSurface
N044.10.36.859 E000.35.48.176 N044.10.33.823 E000.35.48.741 COLOR_ApronSurface ; ApronSurface
N044.10.33.823 E000.35.48.741 N044.10.33.077 E000.35.47.318 COLOR_ApronSurface ; ApronSurface
N044.10.33.077 E000.35.47.318 N044.10.32.161 E000.35.46.807 COLOR_ApronSurface ; ApronSurface
N044.10.32.161 E000.35.46.807 N044.10.31.454 E000.35.49.343 COLOR_ApronSurface ; ApronSurface
N044.10.31.454 E000.35.49.343 N044.10.31.376 E000.35.49.161 COLOR_ApronSurface ; ApronSurface
N044.10.31.376 E000.35.49.161 N044.10.31.284 E000.35.48.869 COLOR_ApronSurface ; ApronSurface
N044.10.31.284 E000.35.48.869 N044.10.31.258 E000.35.48.558 COLOR_ApronSurface ; ApronSurface
N044.10.31.258 E000.35.48.558 N044.10.31.271 E000.35.48.449 COLOR_ApronSurface ; ApronSurface
N044.10.31.271 E000.35.48.449 N044.10.29.002 E000.35.47.177 COLOR_ApronSurface ; ApronSurface
N044.10.32.407 E000.35.36.856 N044.10.32.510 E000.35.36.954 COLOR_ApronSurface ; ApronSurface-1
N044.10.32.510 E000.35.36.954 N044.10.32.604 E000.35.37.015 COLOR_ApronSurface ; ApronSurface-1
N044.10.32.604 E000.35.37.015 N044.10.32.722 E000.35.37.091 COLOR_ApronSurface ; ApronSurface-1
N044.10.32.722 E000.35.37.091 N044.10.32.890 E000.35.37.195 COLOR_ApronSurface ; ApronSurface-1
N044.10.32.890 E000.35.37.195 N044.10.33.151 E000.35.37.353 COLOR_ApronSurface ; ApronSurface-1
N044.10.33.151 E000.35.37.353 N044.10.34.239 E000.35.37.936 COLOR_ApronSurface ; ApronSurface-1
N044.10.34.239 E000.35.37.936 N044.10.34.297 E000.35.37.958 COLOR_ApronSurface ; ApronSurface-1
N044.10.34.297 E000.35.37.958 N044.10.34.355 E000.35.37.915 COLOR_ApronSurface ; ApronSurface-1
N044.10.34.355 E000.35.37.915 N044.10.34.405 E000.35.37.856 COLOR_ApronSurface ; ApronSurface-1
N044.10.34.405 E000.35.37.856 N044.10.34.451 E000.35.37.706 COLOR_ApronSurface ; ApronSurface-1
N044.10.34.451 E000.35.37.706 N044.10.35.139 E000.35.35.397 COLOR_ApronSurface ; ApronSurface-1
N044.10.35.139 E000.35.35.397 N044.10.35.153 E000.35.35.295 COLOR_ApronSurface ; ApronSurface-1
N044.10.35.153 E000.35.35.295 N044.10.35.153 E000.35.35.200 COLOR_ApronSurface ; ApronSurface-1
N044.10.35.153 E000.35.35.200 N044.10.35.121 E000.35.35.117 COLOR_ApronSurface ; ApronSurface-1
N044.10.35.121 E000.35.35.117 N044.10.35.098 E000.35.35.015 COLOR_ApronSurface ; ApronSurface-1
N044.10.35.098 E000.35.35.015 N044.10.35.098 E000.35.34.887 COLOR_ApronSurface ; ApronSurface-1
N044.10.35.098 E000.35.34.887 N044.10.35.125 E000.35.34.773 COLOR_ApronSurface ; ApronSurface-1
N044.10.35.125 E000.35.34.773 N044.10.35.144 E000.35.34.626 COLOR_ApronSurface ; ApronSurface-1
N044.10.35.144 E000.35.34.626 N044.10.35.148 E000.35.34.498 COLOR_ApronSurface ; ApronSurface-1
N044.10.35.148 E000.35.34.498 N044.10.35.176 E000.35.34.365 COLOR_ApronSurface ; ApronSurface-1
N044.10.35.176 E000.35.34.365 N044.10.35.217 E000.35.34.243 COLOR_ApronSurface ; ApronSurface-1
N044.10.35.217 E000.35.34.243 N044.10.35.263 E000.35.34.129 COLOR_ApronSurface ; ApronSurface-1
N044.10.35.263 E000.35.34.129 N044.10.35.336 E000.35.34.065 COLOR_ApronSurface ; ApronSurface-1
N044.10.35.336 E000.35.34.065 N044.10.35.400 E000.35.34.033 COLOR_ApronSurface ; ApronSurface-1
N044.10.35.400 E000.35.34.033 N044.10.35.491 E000.35.34.071 COLOR_ApronSurface ; ApronSurface-1
N044.10.35.491 E000.35.34.071 N044.10.35.537 E000.35.34.103 COLOR_ApronSurface ; ApronSurface-1
N044.10.35.537 E000.35.34.103 N044.10.35.923 E000.35.32.750 COLOR_ApronSurface ; ApronSurface-1
N044.10.35.923 E000.35.32.750 N044.10.35.939 E000.35.32.645 COLOR_ApronSurface ; ApronSurface-1
N044.10.35.939 E000.35.32.645 N044.10.35.919 E000.35.32.584 COLOR_ApronSurface ; ApronSurface-1
N044.10.35.919 E000.35.32.584 N044.10.35.714 E000.35.31.538 COLOR_ApronSurface ; ApronSurface-1
N044.10.27.483 E000.35.45.584 N044.10.27.307 E000.35.46.213 COLOR_Stopbar ; Stop
N044.10.33.472 E000.35.25.020 N044.10.33.319 E000.35.25.329 COLOR_Stopbar ; Stop-W
N044.10.32.561 E000.35.28.348 N044.10.32.343 E000.35.28.959 COLOR_Stopbar ; Stop-M
N044.10.35.941 E000.35.30.629 N044.10.35.671 E000.35.31.308 COLOR_Stopbar ; Stop-N
N044.10.35.105 E000.35.37.104 N044.10.35.033 E000.35.37.354 COLOR_TWR-CTR ; TWR
N044.10.35.033 E000.35.37.354 N044.10.35.122 E000.35.37.484 COLOR_TWR-CTR ; TWR
N044.10.35.122 E000.35.37.484 N044.10.35.251 E000.35.37.484 COLOR_TWR-CTR ; TWR
N044.10.35.251 E000.35.37.484 N044.10.35.320 E000.35.37.228 COLOR_TWR-CTR ; TWR
N044.10.35.320 E000.35.37.228 N044.10.35.232 E000.35.37.093 COLOR_TWR-CTR ; TWR
N044.10.35.232 E000.35.37.093 N044.10.35.105 E000.35.37.104 COLOR_TWR-CTR ; TWR
N044.10.37.250 E000.35.32.492 N044.10.36.946 E000.35.33.327 COLOR_Centerlines ; Center
N044.10.30.561 E000.35.45.920 N044.10.30.266 E000.35.46.915 COLOR_Centerlines ; Center-D1
N044.10.30.978 E000.35.46.084 N044.10.30.641 E000.35.47.177 COLOR_Centerlines ; Center-D2
N044.10.31.331 E000.35.46.324 N044.10.31.017 E000.35.47.364 COLOR_Centerlines ; Center-D3
N044.10.30.805 E000.35.43.986 N044.10.30.739 E000.35.44.240 COLOR_Centerlines ; Center-C1
N044.10.31.225 E000.35.44.228 N044.10.31.158 E000.35.44.479 COLOR_Centerlines ; Center-C2
N044.10.31.651 E000.35.44.454 N044.10.31.575 E000.35.44.698 COLOR_Centerlines ; Center-C3
N044.10.32.067 E000.35.44.678 N044.10.31.999 E000.35.44.928 COLOR_Centerlines ; Center-C4
N044.10.31.149 E000.35.42.814 N044.10.31.027 E000.35.43.274 COLOR_Centerlines ; Center-B1
N044.10.31.758 E000.35.43.174 N044.10.31.662 E000.35.43.528 COLOR_Centerlines ; Center-B2
N044.10.32.843 E000.35.38.103 N044.10.32.536 E000.35.39.175 COLOR_Centerlines ; Center-A1
N044.10.32.157 E000.35.40.506 N044.10.31.785 E000.35.41.750 COLOR_Centerlines ; Center-A3
N044.10.33.482 E000.35.38.842 N044.10.32.769 E000.35.41.199 COLOR_Centerlines ; Center-A2
N044.10.36.848 E000.35.32.158 N044.10.36.522 E000.35.33.008 COLOR_Centerlines ; Center-N1
N044.10.19.238 E000.36.00.450 N044.10.19.052 E000.36.01.079 COLOR_Labels ; Mark
N044.10.19.052 E000.36.01.079 N044.10.18.874 E000.36.01.162 COLOR_Labels ; Mark
N044.10.18.874 E000.36.01.162 N044.10.18.892 E000.36.01.066 COLOR_Labels ; Mark
N044.10.18.892 E000.36.01.066 N044.10.19.007 E000.36.00.996 COLOR_Labels ; Mark
N044.10.19.007 E000.36.00.996 N044.10.19.039 E000.36.00.877 COLOR_Labels ; Mark
N044.10.19.039 E000.36.00.877 N044.10.18.915 E000.36.00.802 COLOR_Labels ; Mark
N044.10.18.915 E000.36.00.802 N044.10.19.054 E000.36.00.331 COLOR_Labels ; Mark
N044.10.19.054 E000.36.00.331 N044.10.19.238 E000.36.00.450 COLOR_Labels ; Mark
N044.10.37.169 E000.34.58.584 N044.10.37.222 E000.34.58.615 COLOR_Labels ; Mark-1G
N044.10.37.222 E000.34.58.615 N044.10.37.039 E000.34.59.230 COLOR_Labels ; Mark-1G
N044.10.37.039 E000.34.59.230 N044.10.37.055 E000.34.59.246 COLOR_Labels ; Mark-1G
N044.10.37.055 E000.34.59.246 N044.10.37.032 E000.34.59.333 COLOR_Labels ; Mark-1G
N044.10.37.032 E000.34.59.333 N044.10.37.001 E000.34.59.375 COLOR_Labels ; Mark-1G
N044.10.37.001 E000.34.59.375 N044.10.36.944 E000.34.59.344 COLOR_Labels ; Mark-1G
N044.10.36.944 E000.34.59.344 N044.10.37.169 E000.34.58.584 COLOR_Labels ; Mark-1G
N044.10.36.990 E000.34.58.477 N044.10.37.044 E000.34.58.510 COLOR_Labels ; Mark-1D
N044.10.37.044 E000.34.58.510 N044.10.36.860 E000.34.59.131 COLOR_Labels ; Mark-1D
N044.10.36.860 E000.34.59.131 N044.10.36.879 E000.34.59.147 COLOR_Labels ; Mark-1D
N044.10.36.879 E000.34.59.147 N044.10.36.848 E000.34.59.240 COLOR_Labels ; Mark-1D
N044.10.36.848 E000.34.59.240 N044.10.36.815 E000.34.59.269 COLOR_Labels ; Mark-1D
N044.10.36.815 E000.34.59.269 N044.10.36.766 E000.34.59.236 COLOR_Labels ; Mark-1D
N044.10.36.766 E000.34.59.236 N044.10.36.990 E000.34.58.477 COLOR_Labels ; Mark-1D
N044.10.18.922 E000.36.00.254 N044.10.18.841 E000.36.00.537 COLOR_Labels ; Mark-2
N044.10.18.841 E000.36.00.537 N044.10.18.633 E000.36.00.746 COLOR_Labels ; Mark-2
N044.10.18.633 E000.36.00.746 N044.10.18.616 E000.36.00.805 COLOR_Labels ; Mark-2
N044.10.18.616 E000.36.00.805 N044.10.18.740 E000.36.00.880 COLOR_Labels ; Mark-2
N044.10.18.740 E000.36.00.880 N044.10.18.701 E000.36.01.014 COLOR_Labels ; Mark-2
N044.10.18.701 E000.36.01.014 N044.10.18.510 E000.36.00.918 COLOR_Labels ; Mark-2
N044.10.18.510 E000.36.00.918 N044.10.18.578 E000.36.00.690 COLOR_Labels ; Mark-2
N044.10.18.578 E000.36.00.690 N044.10.18.792 E000.36.00.461 COLOR_Labels ; Mark-2
N044.10.18.792 E000.36.00.461 N044.10.18.821 E000.36.00.360 COLOR_Labels ; Mark-2
N044.10.18.821 E000.36.00.360 N044.10.18.750 E000.36.00.318 COLOR_Labels ; Mark-2
N044.10.18.750 E000.36.00.318 N044.10.18.728 E000.36.00.384 COLOR_Labels ; Mark-2
N044.10.18.728 E000.36.00.384 N044.10.18.674 E000.36.00.353 COLOR_Labels ; Mark-2
N044.10.18.674 E000.36.00.353 N044.10.18.736 E000.36.00.148 COLOR_Labels ; Mark-2
N044.10.18.736 E000.36.00.148 N044.10.18.922 E000.36.00.254 COLOR_Labels ; Mark-2
N044.10.19.139 E000.36.00.548 N044.10.19.085 E000.36.00.735 COLOR_Labels ; Mark-9I
N044.10.19.085 E000.36.00.735 N044.10.19.019 E000.36.00.696 COLOR_Labels ; Mark-9I
N044.10.19.019 E000.36.00.696 N044.10.19.071 E000.36.00.509 COLOR_Labels ; Mark-9I
N044.10.19.071 E000.36.00.509 N044.10.19.139 E000.36.00.548 COLOR_Labels ; Mark-9I
