

COLOR_GrasSurface
N048.37.48.499 E004.54.54.091
N048.37.46.810 E004.54.54.676
N048.37.46.936 E004.54.54.724
N048.37.47.003 E004.54.54.805
N048.37.47.054 E004.54.54.953
N048.37.47.071 E004.54.55.166
N048.37.47.029 E004.54.55.416
N048.37.46.950 E004.54.55.790
N048.37.46.916 E004.54.56.146
N048.37.46.905 E004.54.56.571
N048.37.46.905 E004.54.56.821
N048.37.46.877 E004.54.56.983
N048.37.46.821 E004.54.57.152
N048.37.46.703 E004.54.57.327
N048.37.46.537 E004.54.57.454
N048.37.46.301 E004.54.57.512
N048.37.46.131 E004.54.57.476
N048.37.45.943 E004.54.57.365
N048.37.45.776 E004.54.57.218
N048.37.45.603 E004.54.56.923
N048.37.45.481 E004.54.56.639
N048.37.45.377 E004.54.56.339
N048.37.45.319 E004.54.56.067
N048.37.45.317 E004.54.55.792
N048.37.45.327 E004.54.55.546
N048.37.44.353 E004.54.56.875
N048.37.44.654 E004.54.56.863
N048.37.44.772 E004.54.56.916
N048.37.44.870 E004.54.57.004
N048.37.45.030 E004.54.57.308
N048.37.45.173 E004.54.57.532
N048.37.45.301 E004.54.57.691
N048.37.45.371 E004.54.57.798
N048.37.45.394 E004.54.57.923
N048.37.45.374 E004.54.58.033
N048.37.45.314 E004.54.58.128
N048.37.45.231 E004.54.58.193
N048.37.45.078 E004.54.58.196
N048.37.44.769 E004.54.58.109
N048.37.44.656 E004.54.58.120
N048.37.44.571 E004.54.58.158
N048.37.44.523 E004.54.58.234
N048.37.44.438 E004.54.58.777
N048.37.44.854 E004.54.59.092
N048.37.45.235 E004.54.59.308
N048.37.45.664 E004.54.59.536
N048.37.46.159 E004.54.59.849
N048.37.46.457 E004.55.00.037
N048.37.46.467 E004.55.00.052
N048.37.46.559 E004.55.00.196
N048.37.46.579 E004.55.00.365
N048.37.46.549 E004.55.00.553
N048.37.46.464 E004.55.00.722
N048.37.46.244 E004.55.00.851
N048.37.45.887 E004.55.01.019
N048.37.45.536 E004.55.01.093
N048.37.44.749 E004.55.01.227
N048.37.44.739 E004.55.01.668
N048.37.44.802 E004.55.02.012
N048.37.44.935 E004.55.02.367
N048.37.45.103 E004.55.02.674
N048.37.45.355 E004.55.02.981
N048.37.45.707 E004.55.02.463
N048.37.45.963 E004.55.01.925
N048.37.46.237 E004.55.01.559
N048.37.46.509 E004.55.01.284
N048.37.46.772 E004.55.01.087
N048.37.47.086 E004.55.00.920
N048.37.47.379 E004.55.00.868
N048.37.47.685 E004.55.00.900
N048.37.47.999 E004.55.01.036
N048.37.48.493 E004.55.01.382
N048.37.50.645 E004.55.02.789
N048.37.53.918 E004.54.51.325
N048.37.53.296 E004.54.51.144


COLOR_Terrain1
N048.37.55.057 E004.55.05.629
N048.37.55.374 E004.55.05.948
N048.37.55.649 E004.55.06.376
N048.37.55.867 E004.55.06.967
N048.37.56.066 E004.55.07.551
N048.37.56.165 E004.55.07.997
N048.37.56.220 E004.55.08.653
N048.37.56.225 E004.55.09.504
N048.37.56.255 E004.55.10.136
N048.37.56.519 E004.55.10.080
N048.37.56.728 E004.55.10.005
N048.37.56.949 E004.55.09.914
N048.37.57.128 E004.55.09.816
N048.37.57.285 E004.55.09.640
N048.37.57.382 E004.55.09.481
N048.37.57.472 E004.55.09.286
N048.37.56.810 E004.55.08.273
N048.37.56.611 E004.55.07.949
N048.37.56.474 E004.55.07.659
N048.37.56.352 E004.55.07.282
N048.37.56.236 E004.55.06.907
N048.37.56.234 E004.55.06.745
N048.37.56.270 E004.55.06.624
N048.37.56.341 E004.55.06.587
N048.37.56.475 E004.55.06.570
N048.37.58.128 E004.55.07.647
N048.37.58.559 E004.55.07.979
N048.37.58.884 E004.55.08.376
N048.37.59.100 E004.55.08.727
N048.37.59.231 E004.55.09.162
N048.37.59.311 E004.55.09.750
N048.37.59.378 E004.55.10.422
N048.37.59.425 E004.55.10.767
N048.37.59.467 E004.55.10.920
N048.37.59.566 E004.55.10.957
N048.37.59.716 E004.55.10.941
N048.37.59.906 E004.55.10.836
N048.38.00.133 E004.55.10.622
N048.38.00.140 E004.55.10.622
N048.38.00.327 E004.55.10.383
N048.38.00.484 E004.55.10.164
N048.38.00.599 E004.55.09.967
N048.38.00.634 E004.55.09.889
N048.38.00.634 E004.55.09.833
N048.38.00.607 E004.55.09.767
N048.38.00.286 E004.55.09.402
N048.37.59.948 E004.55.09.046
N048.37.59.661 E004.55.08.723
N048.37.59.481 E004.55.08.544
N048.37.59.405 E004.55.08.438
N048.37.59.366 E004.55.08.330
N048.37.59.366 E004.55.08.190
N048.37.59.405 E004.55.08.057
N048.37.59.467 E004.55.07.964
N048.37.59.573 E004.55.07.930
N048.38.00.343 E004.55.07.934
N048.38.00.996 E004.55.07.901
N048.38.01.370 E004.55.07.890
N048.38.01.535 E004.55.07.928
N048.38.01.736 E004.55.08.018
N048.38.02.804 E004.55.08.545
N048.38.02.894 E004.55.08.283
N048.38.02.943 E004.55.08.014
N048.38.02.953 E004.55.07.792
N048.38.02.940 E004.55.07.476
N048.38.02.899 E004.55.07.164
N048.38.02.842 E004.55.06.859
N048.38.02.737 E004.55.06.516
N048.38.02.304 E004.55.06.797
N048.38.02.004 E004.55.07.027
N048.38.01.692 E004.55.07.187
N048.38.01.437 E004.55.07.288
N048.38.01.138 E004.55.07.338
N048.38.00.846 E004.55.07.340
N048.38.00.011 E004.55.07.390
N048.37.59.433 E004.55.07.417
N048.37.59.069 E004.55.07.424
N048.37.58.765 E004.55.07.403
N048.37.58.617 E004.55.07.324
N048.37.57.933 E004.55.06.457
N048.37.57.712 E004.55.06.149
N048.37.57.640 E004.55.06.005
N048.37.57.622 E004.55.05.911
N048.37.57.645 E004.55.05.805
N048.37.57.720 E004.55.05.704
N048.37.58.031 E004.55.05.515
N048.37.58.337 E004.55.05.323
N048.37.58.342 E004.55.05.320
N048.37.58.653 E004.55.05.086
N048.37.59.017 E004.55.04.725
N048.37.59.371 E004.55.04.316
N048.37.59.683 E004.55.03.849
N048.37.59.895 E004.55.03.497
N048.38.00.046 E004.55.03.312
N048.38.00.233 E004.55.03.150
N048.38.00.549 E004.55.02.949
N048.38.01.261 E004.55.02.501
N048.38.01.233 E004.55.02.222
N048.38.01.168 E004.55.01.955
N048.38.01.076 E004.55.01.757
N048.38.00.963 E004.55.01.585
N048.38.00.782 E004.55.01.371
N048.38.00.638 E004.55.01.216
N048.38.00.507 E004.55.01.145
N048.38.00.437 E004.55.01.180
N048.38.00.380 E004.55.01.373
N048.38.00.278 E004.55.01.743
N048.38.00.122 E004.55.02.148
N048.37.59.867 E004.55.02.699
N048.37.59.683 E004.55.03.133
N048.37.59.416 E004.55.03.562
N048.37.59.090 E004.55.04.008
N048.37.58.722 E004.55.04.420
N048.37.58.385 E004.55.04.691
N048.37.58.081 E004.55.04.921
N048.37.57.756 E004.55.05.090
N048.37.57.488 E004.55.05.147
N048.37.57.251 E004.55.05.163
N048.37.57.024 E004.55.05.093
N048.37.56.815 E004.55.04.908
N048.37.56.619 E004.55.04.688
N048.37.56.520 E004.55.04.522
N048.37.56.476 E004.55.04.356
N048.37.56.487 E004.55.04.214
N048.37.56.540 E004.55.04.090
N048.37.56.642 E004.55.04.044
N048.37.56.851 E004.55.03.948
N048.37.57.091 E004.55.03.801
N048.37.57.379 E004.55.03.535
N048.37.57.601 E004.55.03.211
N048.37.57.812 E004.55.02.761
N048.37.57.958 E004.55.02.406
N048.37.58.061 E004.55.02.089
N048.37.58.928 E004.55.00.723
N048.37.58.773 E004.55.00.445
N048.37.58.604 E004.55.00.263
N048.37.58.389 E004.55.00.115
N048.37.58.225 E004.54.59.998
N048.37.58.007 E004.54.59.929
N048.37.57.815 E004.54.59.889
N048.37.57.747 E004.55.01.256
N048.37.57.723 E004.55.01.801
N048.37.57.626 E004.55.02.158
N048.37.57.445 E004.55.02.584
N048.37.57.261 E004.55.02.961
N048.37.57.072 E004.55.03.219
N048.37.56.894 E004.55.03.379
N048.37.56.649 E004.55.03.536
N048.37.56.353 E004.55.03.625
N048.37.56.128 E004.55.03.666
N048.37.55.815 E004.55.03.616
N048.37.55.563 E004.55.03.486
N048.37.54.770 E004.55.03.002
N048.37.54.411 E004.55.02.754
N048.37.54.164 E004.55.02.531
N048.37.53.980 E004.55.02.262
N048.37.53.802 E004.55.01.905
N048.37.53.692 E004.55.01.552
N048.37.53.607 E004.55.01.149
N048.37.53.559 E004.55.00.760
N048.37.53.580 E004.55.00.294
N048.37.53.655 E004.54.59.776
N048.37.55.572 E004.54.53.123
N048.37.54.983 E004.54.52.722
N048.37.51.886 E004.55.03.595


COLOR_HardSurface4
N048.38.24.253 E004.53.03.372
N048.38.25.609 E004.53.04.221
N048.38.29.337 E004.52.50.918
N048.38.28.023 E004.52.50.063


COLOR_HardSurface3
N048.37.50.015 E004.55.04.884
N048.37.51.354 E004.55.05.717
N048.37.55.025 E004.54.52.738
N048.37.53.686 E004.54.51.887


COLOR_HardSurface3
N048.38.16.054 E004.53.06.402
N048.38.16.002 E004.53.06.304
N048.38.15.972 E004.53.06.186
N048.38.15.973 E004.53.05.987
N048.38.16.000 E004.53.05.775
N048.38.16.071 E004.53.05.583
N048.38.16.378 E004.53.04.994
N048.38.16.449 E004.53.04.788
N048.38.16.477 E004.53.04.538
N048.38.16.624 E004.53.01.821
N048.38.16.581 E004.53.01.601
N048.38.16.517 E004.53.01.428
N048.38.16.408 E004.53.01.319
N048.38.16.231 E004.53.01.213
N048.38.14.739 E004.53.00.962
N048.38.14.550 E004.53.03.869
N048.38.14.540 E004.53.04.292
N048.38.14.568 E004.53.04.569
N048.38.14.749 E004.53.05.403
N048.38.14.884 E004.53.05.792
N048.38.15.021 E004.53.06.126
N048.38.15.272 E004.53.06.482
N048.38.15.841 E004.53.07.103
N048.38.16.150 E004.53.06.513


COLOR_HardSurface3
N048.38.02.374 E004.53.07.416
N048.38.02.277 E004.53.07.503
N048.38.02.182 E004.53.07.534
N048.38.02.078 E004.53.07.519
N048.38.01.978 E004.53.07.497
N048.38.00.130 E004.53.06.319
N048.38.00.022 E004.53.06.656
N048.37.59.661 E004.53.06.477
N048.37.57.957 E004.53.12.484
N048.38.00.491 E004.53.14.085
N048.38.02.459 E004.53.07.312


COLOR_HardSurface3
N048.38.03.414 E004.53.41.558
N048.38.02.237 E004.53.45.649
N048.38.01.836 E004.53.47.174
N048.38.01.867 E004.53.47.306
N048.38.01.898 E004.53.47.365
N048.38.01.967 E004.53.47.409
N048.38.01.889 E004.53.47.626
N048.38.01.608 E004.53.47.464
N048.38.00.270 E004.53.52.588
N048.38.01.158 E004.53.53.182
N048.38.00.758 E004.53.54.566
N048.38.00.670 E004.53.54.513
N048.38.00.539 E004.53.54.464
N048.38.00.381 E004.53.54.417
N048.37.59.737 E004.53.56.637
N048.37.59.163 E004.53.56.257
N048.37.57.957 E004.54.00.702
N048.37.58.107 E004.54.00.785
N048.37.57.668 E004.54.02.326
N048.37.57.466 E004.54.02.170
N048.37.56.189 E004.54.06.799
N048.37.57.879 E004.54.07.820
N048.37.54.856 E004.54.20.213
N048.37.54.946 E004.54.20.114
N048.37.55.011 E004.54.20.099
N048.37.55.087 E004.54.20.129
N048.37.56.274 E004.54.20.885
N048.37.56.420 E004.54.20.891
N048.37.56.549 E004.54.20.819
N048.37.56.663 E004.54.20.612
N048.37.56.780 E004.54.20.358
N048.37.58.205 E004.54.15.136
N048.37.59.132 E004.54.11.995
N048.37.59.857 E004.54.09.667
N048.38.03.771 E004.53.55.454
N048.38.03.849 E004.53.54.226
N048.38.08.962 E004.53.36.161
N048.38.07.515 E004.53.35.226
N048.38.05.346 E004.53.42.780


COLOR_HardSurface3
N048.37.52.350 E004.54.10.098
N048.37.48.573 E004.54.06.366
N048.37.46.350 E004.54.11.423
N048.37.49.734 E004.54.14.766
N048.37.50.101 E004.54.15.100


COLOR_HardSurface3
N048.38.16.120 E004.54.59.429
N048.38.16.275 E004.54.59.689
N048.38.16.359 E004.54.59.943
N048.38.16.404 E004.55.00.283
N048.38.16.384 E004.55.00.466
N048.38.16.320 E004.55.00.602
N048.38.16.204 E004.55.00.714
N048.38.16.085 E004.55.00.788
N048.38.15.885 E004.55.00.850
N048.38.16.029 E004.55.02.844
N048.38.16.519 E004.55.02.784
N048.38.16.494 E004.55.01.942
N048.38.18.722 E004.55.01.650
N048.38.18.700 E004.55.00.658
N048.38.17.148 E004.55.00.639
N048.38.16.987 E004.55.00.605
N048.38.16.883 E004.55.00.522
N048.38.16.819 E004.55.00.349
N048.38.16.780 E004.55.00.029
N048.38.16.793 E004.54.59.562
N048.38.16.810 E004.54.59.107
N048.38.16.777 E004.54.58.762
N048.38.15.717 E004.54.58.874


COLOR_HardSurface2
N048.38.21.718 E004.53.03.191
N048.38.21.459 E004.53.03.020
N048.38.21.143 E004.53.02.869
N048.38.20.766 E004.53.02.744
N048.38.20.262 E004.53.02.626
N048.38.19.161 E004.53.04.217
N048.38.18.627 E004.53.04.432
N048.38.18.180 E004.53.04.721
N048.38.17.747 E004.53.05.105
N048.38.17.315 E004.53.05.640
N048.38.16.949 E004.53.06.228
N048.38.16.802 E004.53.06.474
N048.38.16.638 E004.53.06.634
N048.38.16.508 E004.53.06.683
N048.38.16.391 E004.53.06.689
N048.38.16.268 E004.53.06.633
N048.38.16.147 E004.53.06.500
N048.38.15.836 E004.53.07.097
N048.38.15.930 E004.53.07.236
N048.38.15.993 E004.53.07.403
N048.38.16.047 E004.53.07.622
N048.38.16.052 E004.53.07.862
N048.38.16.007 E004.53.08.111
N048.38.15.939 E004.53.08.344
N048.38.15.213 E004.53.09.809
N048.38.13.705 E004.53.12.911
N048.38.13.546 E004.53.13.192
N048.38.13.415 E004.53.13.319
N048.38.13.069 E004.53.13.407
N048.38.11.072 E004.53.13.885
N048.38.10.932 E004.53.13.808
N048.38.10.799 E004.53.13.683
N048.38.10.628 E004.53.13.578
N048.38.10.409 E004.53.13.554
N048.38.10.174 E004.53.13.612
N048.38.10.013 E004.53.13.804
N048.38.09.905 E004.53.14.155
N048.38.09.861 E004.53.14.457
N048.38.09.899 E004.53.14.759
N048.38.10.013 E004.53.15.018
N048.38.10.169 E004.53.15.196
N048.38.10.365 E004.53.15.272
N048.38.10.584 E004.53.15.238
N048.38.10.755 E004.53.15.156
N048.38.10.895 E004.53.15.036
N048.38.11.028 E004.53.14.844
N048.38.11.155 E004.53.14.664
N048.38.12.584 E004.53.14.269
N048.38.12.723 E004.53.14.241
N048.38.12.806 E004.53.14.267
N048.38.12.854 E004.53.14.404
N048.38.12.862 E004.53.14.596
N048.38.12.789 E004.53.14.918
N048.38.12.499 E004.53.15.829
N048.38.12.030 E004.53.17.463
N048.38.11.294 E004.53.20.100
N048.38.07.134 E004.53.34.811
N048.38.07.566 E004.53.35.073
N048.38.11.713 E004.53.20.395
N048.38.12.160 E004.53.18.798
N048.38.12.200 E004.53.18.704
N048.38.12.263 E004.53.18.662
N048.38.12.356 E004.53.18.672
N048.38.12.414 E004.53.18.725
N048.38.12.454 E004.53.18.863
N048.38.12.494 E004.53.19.180
N048.38.12.580 E004.53.19.556
N048.38.12.686 E004.53.19.928
N048.38.12.873 E004.53.20.394
N048.38.13.017 E004.53.20.799
N048.38.13.141 E004.53.21.345
N048.38.13.285 E004.53.21.892
N048.38.13.448 E004.53.22.330
N048.38.13.562 E004.53.22.554
N048.38.13.619 E004.53.22.575
N048.38.13.713 E004.53.22.522
N048.38.13.952 E004.53.22.292
N048.38.14.129 E004.53.22.102
N048.38.14.275 E004.53.21.872
N048.38.14.377 E004.53.21.585
N048.38.14.424 E004.53.21.352
N048.38.14.412 E004.53.21.260
N048.38.14.080 E004.53.21.112
N048.38.13.792 E004.53.20.950
N048.38.13.543 E004.53.20.740
N048.38.13.308 E004.53.20.448
N048.38.13.122 E004.53.20.064
N048.38.12.945 E004.53.19.563
N048.38.12.791 E004.53.18.950
N048.38.12.705 E004.53.18.256
N048.38.12.689 E004.53.17.669
N048.38.12.709 E004.53.17.204
N048.38.12.763 E004.53.16.714
N048.38.12.874 E004.53.16.185
N048.38.13.052 E004.53.15.570
N048.38.13.255 E004.53.15.020
N048.38.13.461 E004.53.14.648
N048.38.13.684 E004.53.14.273
N048.38.13.926 E004.53.13.950
N048.38.14.230 E004.53.13.612
N048.38.14.597 E004.53.13.310
N048.38.14.923 E004.53.13.108
N048.38.15.267 E004.53.12.957
N048.38.15.628 E004.53.12.857
N048.38.15.883 E004.53.12.833
N048.38.16.188 E004.53.12.838
N048.38.16.513 E004.53.12.890
N048.38.16.773 E004.53.12.985
N048.38.17.045 E004.53.13.111
N048.38.18.517 E004.53.14.041
N048.38.18.701 E004.53.13.372
N048.38.17.164 E004.53.12.407
N048.38.16.818 E004.53.12.179
N048.38.16.541 E004.53.11.936
N048.38.16.278 E004.53.11.703
N048.38.16.029 E004.53.11.417
N048.38.15.816 E004.53.11.110
N048.38.15.645 E004.53.10.794
N048.38.15.552 E004.53.10.593
N048.38.15.536 E004.53.10.492
N048.38.15.542 E004.53.10.379
N048.38.15.592 E004.53.10.224
N048.38.17.233 E004.53.06.905
N048.38.17.434 E004.53.06.506
N048.38.17.613 E004.53.06.206
N048.38.17.829 E004.53.05.927
N048.38.18.040 E004.53.05.703
N048.38.18.294 E004.53.05.470
N048.38.18.580 E004.53.05.271
N048.38.18.851 E004.53.05.118
N048.38.19.132 E004.53.04.995
N048.38.19.533 E004.53.04.885
N048.38.19.814 E004.53.04.861
N048.38.20.115 E004.53.04.887
N048.38.20.367 E004.53.04.934
N048.38.20.603 E004.53.04.998
N048.38.20.835 E004.53.05.110
N048.38.21.291 E004.53.05.374
N048.38.21.905 E004.53.03.309


COLOR_HardSurface2
N048.38.14.994 E004.53.10.061
N048.38.14.842 E004.53.10.172
N048.38.14.686 E004.53.10.237
N048.38.14.483 E004.53.10.251
N048.38.14.293 E004.53.10.212
N048.38.14.138 E004.53.10.146
N048.38.13.972 E004.53.10.001
N048.38.13.769 E004.53.09.722
N048.38.13.474 E004.53.09.129
N048.38.12.938 E004.53.07.610
N048.38.12.678 E004.53.07.066
N048.38.12.434 E004.53.06.639
N048.38.12.157 E004.53.06.260
N048.38.11.887 E004.53.05.951
N048.38.11.512 E004.53.05.628
N048.38.11.156 E004.53.05.381
N048.38.10.803 E004.53.05.203
N048.38.10.483 E004.53.05.097
N048.38.10.162 E004.53.05.017
N048.38.09.782 E004.53.04.977
N048.38.09.610 E004.53.04.957
N048.38.08.686 E004.53.04.673
N048.38.08.621 E004.53.04.731
N048.38.08.516 E004.53.04.763
N048.38.08.410 E004.53.04.734
N048.38.08.269 E004.53.04.606
N048.38.07.855 E004.53.04.167
N048.38.07.595 E004.53.03.810
N048.38.07.483 E004.53.03.659
N048.38.07.445 E004.53.03.618
N048.38.07.439 E004.53.03.431
N048.38.07.398 E004.53.03.230
N048.38.07.343 E004.53.03.035
N048.38.07.278 E004.53.02.876
N048.38.07.213 E004.53.02.766
N048.38.07.067 E004.53.02.641
N048.38.06.732 E004.53.02.587
N048.38.06.608 E004.53.02.689
N048.38.06.485 E004.53.02.811
N048.38.06.387 E004.53.02.972
N048.38.06.316 E004.53.03.168
N048.38.06.278 E004.53.03.454
N048.38.06.291 E004.53.03.718
N048.38.06.353 E004.53.03.910
N048.38.06.461 E004.53.04.110
N048.38.06.596 E004.53.04.270
N048.38.06.768 E004.53.04.373
N048.38.06.908 E004.53.04.395
N048.38.07.354 E004.53.04.483
N048.38.07.475 E004.53.04.538
N048.38.07.617 E004.53.04.683
N048.38.07.958 E004.53.05.084
N048.38.08.002 E004.53.05.197
N048.38.08.017 E004.53.05.338
N048.38.08.001 E004.53.05.409
N048.38.07.923 E004.53.05.509
N048.38.07.752 E004.53.05.650
N048.38.07.529 E004.53.05.839
N048.38.07.303 E004.53.06.073
N048.38.07.093 E004.53.06.348
N048.38.06.865 E004.53.06.710
N048.38.06.632 E004.53.07.160
N048.38.06.456 E004.53.07.570
N048.38.06.339 E004.53.07.908
N048.38.06.256 E004.53.08.084
N048.38.06.153 E004.53.08.198
N048.38.06.023 E004.53.08.282
N048.38.05.879 E004.53.08.313
N048.38.05.730 E004.53.08.308
N048.38.05.561 E004.53.08.246
N048.38.05.230 E004.53.08.089
N048.38.05.163 E004.53.08.013
N048.38.05.106 E004.53.07.920
N048.38.05.059 E004.53.07.771
N048.38.05.003 E004.53.07.599
N048.38.04.939 E004.53.07.452
N048.38.04.836 E004.53.07.340
N048.38.04.726 E004.53.07.264
N048.38.04.601 E004.53.07.224
N048.38.04.438 E004.53.07.249
N048.38.04.302 E004.53.07.329
N048.38.04.147 E004.53.07.482
N048.38.04.019 E004.53.07.715
N048.38.03.950 E004.53.07.936
N048.38.03.944 E004.53.08.193
N048.38.03.941 E004.53.08.441
N048.38.03.990 E004.53.08.641
N048.38.04.116 E004.53.08.871
N048.38.04.260 E004.53.08.973
N048.38.04.432 E004.53.09.005
N048.38.04.618 E004.53.08.963
N048.38.04.810 E004.53.08.897
N048.38.04.927 E004.53.08.790
N048.38.05.000 E004.53.08.685
N048.38.05.106 E004.53.08.642
N048.38.05.215 E004.53.08.628
N048.38.05.442 E004.53.08.732
N048.38.05.694 E004.53.08.928
N048.38.05.882 E004.53.09.139
N048.38.05.967 E004.53.09.322
N048.38.05.999 E004.53.09.493
N048.38.05.989 E004.53.09.717
N048.38.05.726 E004.53.11.042
N048.38.05.544 E004.53.11.969
N048.38.05.377 E004.53.12.678
N048.38.05.242 E004.53.13.096
N048.38.05.170 E004.53.13.253
N048.38.05.059 E004.53.13.363
N048.38.04.914 E004.53.13.430
N048.38.04.721 E004.53.13.443
N048.38.04.049 E004.53.13.180
N048.38.03.909 E004.53.13.095
N048.38.03.845 E004.53.13.025
N048.38.03.800 E004.53.12.920
N048.38.03.740 E004.53.12.753
N048.38.03.678 E004.53.12.583
N048.38.03.610 E004.53.12.476
N048.38.03.530 E004.53.12.382
N048.38.03.402 E004.53.12.334
N048.38.03.258 E004.53.12.314
N048.38.03.088 E004.53.12.322
N048.38.02.933 E004.53.12.394
N048.38.02.789 E004.53.12.541
N048.38.02.703 E004.53.12.726
N048.38.02.664 E004.53.12.885
N048.38.02.548 E004.53.12.929
N048.38.02.604 E004.53.13.643
N048.38.02.727 E004.53.13.721
N048.38.02.796 E004.53.13.812
N048.38.02.876 E004.53.13.890
N048.38.02.990 E004.53.13.992
N048.38.03.124 E004.53.14.060
N048.38.03.260 E004.53.14.065
N048.38.03.369 E004.53.14.028
N048.38.03.481 E004.53.13.985
N048.38.03.672 E004.53.13.931
N048.38.04.107 E004.53.13.902
N048.38.04.255 E004.53.13.921
N048.38.04.362 E004.53.14.007
N048.38.04.455 E004.53.14.132
N048.38.04.531 E004.53.14.325
N048.38.04.549 E004.53.14.492
N048.38.04.516 E004.53.14.704
N048.38.04.425 E004.53.14.920
N048.38.04.058 E004.53.15.386
N048.38.03.450 E004.53.16.100
N048.38.02.499 E004.53.17.165
N048.38.02.256 E004.53.17.445
N048.38.01.475 E004.53.18.333
N048.38.01.244 E004.53.18.591
N048.38.01.156 E004.53.18.657
N048.38.01.041 E004.53.18.679
N048.38.00.906 E004.53.18.638
N048.38.00.113 E004.53.18.122
N048.37.59.988 E004.53.18.008
N048.37.59.924 E004.53.17.911
N048.37.59.874 E004.53.17.759
N048.37.59.835 E004.53.17.522
N048.37.59.865 E004.53.17.284
N048.37.59.928 E004.53.17.112
N048.37.59.445 E004.53.16.488
N048.37.59.345 E004.53.16.673
N048.37.59.243 E004.53.16.789
N048.37.59.075 E004.53.16.886
N048.37.58.894 E004.53.16.966
N048.37.58.734 E004.53.17.068
N048.37.58.610 E004.53.17.252
N048.37.58.518 E004.53.17.521
N048.37.58.471 E004.53.17.798
N048.37.58.515 E004.53.18.097
N048.37.58.613 E004.53.18.362
N048.37.58.769 E004.53.18.564
N048.37.58.937 E004.53.18.649
N048.37.59.084 E004.53.18.664
N048.37.59.276 E004.53.18.590
N048.37.59.444 E004.53.18.558
N048.37.59.641 E004.53.18.628
N048.37.59.835 E004.53.18.738
N048.38.00.390 E004.53.19.103
N048.38.00.517 E004.53.19.263
N048.38.00.595 E004.53.19.485
N048.38.00.600 E004.53.19.722
N048.38.00.516 E004.53.19.970
N048.38.00.361 E004.53.20.337
N048.38.00.225 E004.53.20.771
N048.38.00.121 E004.53.21.180
N048.38.00.070 E004.53.21.491
N048.38.00.026 E004.53.21.702
N048.37.59.954 E004.53.21.862
N048.37.59.845 E004.53.21.998
N048.37.59.715 E004.53.22.098
N048.37.59.507 E004.53.22.140
N048.37.59.224 E004.53.22.143
N048.37.59.057 E004.53.22.110
N048.37.58.883 E004.53.22.045
N048.37.58.737 E004.53.21.934
N048.37.58.603 E004.53.21.837
N048.37.58.424 E004.53.21.769
N048.37.58.274 E004.53.21.727
N048.37.58.165 E004.53.21.749
N048.37.58.034 E004.53.21.858
N048.37.57.908 E004.53.22.042
N048.37.57.832 E004.53.22.273
N048.37.57.783 E004.53.22.561
N048.37.57.776 E004.53.22.842
N048.37.57.817 E004.53.22.989
N048.37.57.903 E004.53.23.179
N048.37.57.967 E004.53.23.248
N048.37.57.963 E004.53.23.513
N048.37.58.366 E004.53.23.646
N048.37.58.501 E004.53.23.528
N048.37.58.636 E004.53.23.389
N048.37.58.739 E004.53.23.256
N048.37.58.815 E004.53.23.122
N048.37.58.882 E004.53.23.032
N048.37.58.940 E004.53.22.985
N048.37.59.484 E004.53.22.888
N048.37.59.731 E004.53.22.877
N048.37.59.859 E004.53.22.923
N048.37.59.934 E004.53.23.020
N048.37.59.999 E004.53.23.165
N048.38.00.067 E004.53.23.566
N048.38.00.146 E004.53.24.052
N048.38.00.283 E004.53.24.753
N048.38.00.809 E004.53.27.263
N048.38.01.798 E004.53.32.170
N048.38.02.441 E004.53.35.391
N048.38.02.562 E004.53.35.965
N048.38.02.693 E004.53.36.443
N048.38.02.842 E004.53.36.889
N048.38.03.044 E004.53.37.373
N048.38.03.181 E004.53.37.660
N048.38.03.374 E004.53.37.983
N048.38.03.695 E004.53.38.327
N048.38.04.021 E004.53.38.641
N048.38.04.451 E004.53.38.968
N048.38.04.635 E004.53.38.329
N048.38.04.344 E004.53.38.114
N048.38.04.057 E004.53.37.852
N048.38.03.760 E004.53.37.475
N048.38.03.466 E004.53.37.009
N048.38.03.210 E004.53.36.463
N048.38.03.028 E004.53.35.874
N048.38.02.800 E004.53.34.929
N048.38.01.693 E004.53.29.284
N048.38.01.482 E004.53.28.271
N048.38.01.494 E004.53.28.106
N048.38.01.556 E004.53.27.967
N048.38.01.652 E004.53.27.849
N048.38.01.823 E004.53.27.732
N048.38.02.793 E004.53.27.378
N048.38.02.894 E004.53.27.367
N048.38.02.968 E004.53.27.398
N048.38.03.070 E004.53.27.475
N048.38.03.239 E004.53.27.522
N048.38.03.417 E004.53.27.534
N048.38.03.586 E004.53.27.488
N048.38.03.713 E004.53.27.383
N048.38.03.824 E004.53.27.222
N048.38.03.882 E004.53.27.051
N048.38.03.918 E004.53.26.820
N048.38.03.909 E004.53.26.561
N048.38.03.870 E004.53.26.383
N048.38.03.783 E004.53.26.151
N048.38.03.671 E004.53.25.968
N048.38.03.513 E004.53.25.821
N048.38.03.392 E004.53.25.803
N048.38.03.179 E004.53.25.900
N048.38.03.004 E004.53.26.054
N048.38.02.870 E004.53.26.261
N048.38.02.804 E004.53.26.461
N048.38.02.751 E004.53.26.568
N048.38.02.666 E004.53.26.632
N048.38.01.797 E004.53.27.036
N048.38.01.674 E004.53.27.074
N048.38.01.549 E004.53.27.085
N048.38.01.436 E004.53.27.051
N048.38.01.301 E004.53.26.968
N048.38.01.196 E004.53.26.835
N048.38.01.143 E004.53.26.640
